Wavelength,R_smooth
966.8614059243645,0.2978494977923117
967.27617686577,0.2980009902183311
967.6909343030725,0.2981408290352214
968.105678231289,0.2982434464261903
968.5204086454374,0.29833212614299776
968.9351255405375,0.2984529121112342
969.3498289116086,0.2985140062306122
969.7645187536706,0.2986071821340065
970.1791950617446,0.2986680290356998
970.5938578308517,0.29870232207785585
971.0085070560156,0.2987616013787019
971.4231427322583,0.29884501946383246
971.8377648546034,0.2988678669594782
972.252373418076,0.29890515156572073
972.6669684177008,0.2989634970748394
973.0815498485032,0.29901990472545487
973.4961177055104,0.2990476427694007
973.9106719837492,0.29908420975641603
974.325212678247,0.29910755319302335
974.7397397840328,0.2991583630974163
975.154253296136,0.29920060541804605
975.5687532095864,0.2992264351591114
975.983239519414,0.29928096716650604
976.3977122206504,0.2993062731224001
976.8121713083272,0.2992972839159204
977.2266167774784,0.29932732616875884
977.641048623136,0.2993091870919381
978.0554668403342,0.29929507389395305
978.4698714241086,0.2992992541772198
978.8842623694936,0.29929532553531646
979.2986396715264,0.29930460084851285
979.7130033252424,0.2993001923388659
980.1273533256805,0.29926660399746885
980.5416896678774,0.2992430842889561
980.9560123468736,0.2991944197167145
981.3703213577077,0.29913450894062293
981.7846166954205,0.2990678206787407
982.198898355052,0.29899120198527324
982.613166331645,0.2988974849509765
983.0274206202416,0.29881110605904265
983.4416612158842,0.29865561410660535
983.8558881136174,0.29848586497314367
984.2701013084845,0.2983361583124915
984.6843007955322,0.2981867506512267
985.098486569805,0.29799216792788935
985.5126586263502,0.29781939176783956
985.9268169602144,0.29764863079801157
986.3409615664464,0.29743726026061135
986.7550924400942,0.2972270077904076
987.1692095762072,0.29701587646674954
987.5833129698356,0.29681288189495675
987.9974026160296,0.29655447668514945
988.411478509841,0.29626517066420205
988.8255406463222,0.29597987385736
989.2395890205256,0.2956608189900813
989.653623627505,0.29536739111487154
990.0676444623141,0.2950245262849521
990.4816515200084,0.2947140728010915
990.8956447956429,0.29437701976831915
991.3096242842748,0.294016378883297
991.72358998096,0.29364882567655515
992.1375418807572,0.29328306999671294
992.5514799787245,0.2928756036886148
992.9654042699204,0.292502448505364
993.3793147494058,0.29210826571283
993.7932114122405,0.29170075319854205
994.207094253486,0.29128183040275596
994.6209632682032,0.2908622488594018
995.0348184514567,0.2904611614159319
995.4486597983087,0.29006726878548617
995.8624873038231,0.2896295094813977
996.2763009630645,0.2892081662027706
996.6901007710989,0.28878544986791266
