sep=,
NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
858.584823534849,1.8741223709838,858.584823534849,0.0212477040749646,,
857.804644066442,1.87413076173172,857.804644066442,0.0212683857320979,,
857.024464598036,1.8741391756643,857.024464598036,0.021289108871903,,
856.244285129624,1.87414761286723,856.244285129624,0.0213098736222822,,
855.464105661217,1.87415607342662,855.464105661217,0.0213306801116876,,
854.683926192812,1.87416455742897,854.683926192812,0.0213515284691156,,
853.9037467244,1.87417306496118,853.9037467244,0.0213724188240971,,
853.123567255993,1.87418159611055,853.123567255993,0.0213933513066971,,
852.343387787586,1.8741901509648,852.343387787586,0.0214143260475511,,
851.563208319179,1.87419872961205,851.563208319179,0.0214353431778287,,
850.783028850772,1.87420733214082,850.783028850772,0.0214564028292649,,
850.002849382358,1.87421595864007,850.002849382358,0.0214775051341284,,
849.222669913951,1.87422460919915,849.222669913951,0.0214986502252683,,
848.442490445547,1.87423328390783,848.442490445547,0.0215198382360931,,
847.662310977139,1.87424198285632,847.662310977139,0.0215410693005754,,
846.882131508728,1.87425070613523,846.882131508728,0.0215623435532522,,
846.101952040322,1.87425945383561,846.101952040322,0.0215836611292289,,
845.321772571909,1.87426822604893,845.321772571909,0.0216050221642001,,
844.541593103505,1.87427702286709,844.541593103505,0.0216264267944233,,
843.761413635093,1.87428584438243,843.761413635093,0.0216478751567336,,
842.98123416669,1.87429469068771,842.98123416669,0.0216693673885746,,
842.20105469828,1.87430356187613,842.20105469828,0.0216909036279508,,
841.42087522987,1.87431245804135,841.42087522987,0.0217124840134688,,
840.640695761461,1.87432137927744,840.640695761461,0.0217341086843313,,
839.860516293053,1.87433032567894,839.860516293053,0.0217557777803258,,
839.080336824644,1.87433929734082,839.080336824644,0.0217774914418501,,
838.300157356238,1.87434829435852,838.300157356238,0.0217992498099059,,
837.519977887828,1.8743573168279,837.519977887828,0.021821053026088,,
836.739798419425,1.87436636484531,836.739798419425,0.0218429012326192,,
835.959618951011,1.87437543850754,835.959618951011,0.0218647945723186,,
835.179439482605,1.87438453791183,835.179439482605,0.0218867331886366,,
834.399260014197,1.8743936631559,834.399260014197,0.0219087172256334,,
833.619080545791,1.87440281433792,833.619080545791,0.0219307468280031,,
832.838901077381,1.87441199155655,832.838901077381,0.0219528221410427,,
832.058721608974,1.8744211949109,832.058721608974,0.0219749433107117,,
831.278542140563,1.87443042450056,831.278542140563,0.0219971104835696,,
830.498362672158,1.87443968042559,830.498362672158,0.0220193238068463,,
829.718183203747,1.87444896278654,829.718183203747,0.0220415834283848,,
828.938003735341,1.87445827168443,828.938003735341,0.0220638894966903,,
828.157824266934,1.87446760722078,828.157824266934,0.022086242160909,,
827.377644798522,1.87447696949758,827.377644798522,0.0221086415708265,,
826.597465330115,1.87448635861732,826.597465330115,0.0221310878769067,,
825.817285861705,1.87449577468297,825.817285861705,0.0221535812302549,,
825.037106393298,1.87450521779802,825.037106393298,0.0221761217826419,,
824.256926924888,1.87451468806643,824.256926924888,0.0221987096865065,,
823.476747456482,1.87452418559267,823.476747456482,0.022221345094955,,
822.696567988072,1.87453371048173,822.696567988072,0.0222440281617735,,
821.916388519665,1.87454326283909,821.916388519665,0.0222667590414119,,
821.136209051257,1.87455284277075,821.136209051257,0.0222895378890167,,
820.356029582852,1.87456245038321,820.356029582852,0.0223123648603992,,
819.57585011444,1.8745720857835,819.57585011444,0.0223352401120737,,
818.795670646033,1.87458174907916,818.795670646033,0.0223581638012507,,
