sep=,
NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
767.303825731095,1.98332846480435,767.303825731095,0.04744957041579,,
766.523646262683,1.9835408344369,766.523646262683,0.0474247870545096,,
765.743466794276,1.98375385057758,765.743466794276,0.0473999527094928,,
764.963287325867,1.98396751587167,764.963287325867,0.0473750675699511,,
764.183107857462,1.98418183297808,764.183107857462,0.0473501318293508,,
763.40292838905,1.98439680456939,763.40292838905,0.0473251456854621,,
762.622748920643,1.98461243333197,762.622748920643,0.0473001093404095,,
761.842569452236,1.98482872196605,761.842569452236,0.0472750230007396,,
761.062389983829,1.98504567318582,761.062389983829,0.0472498868774681,,
760.282210515421,1.98526328971952,760.282210515421,0.0472247011861434,,
759.502031047012,1.98548157430947,759.502031047012,0.0471994661469074,,
758.721851578605,1.98570052971226,758.721851578605,0.0471741819845411,,
757.941672110196,1.98592015869874,757.941672110196,0.0471488489285406,,
757.161492641788,1.98614046405418,757.161492641788,0.047123467213165,,
756.381313173379,1.9863614485783,756.381313173379,0.0470980370775106,,
755.601133704968,1.98658311508541,755.601133704968,0.0470725587655568,,
754.820954236564,1.98680546640448,754.820954236564,0.0470470325262439,,
754.040774768152,1.98702850537924,754.040774768152,0.0470214586135259,,
753.260595299746,1.98725223486824,753.260595299746,0.0469958372864417,,
752.48041583134,1.987476657745,752.48041583134,0.0469701688091787,,
751.700236362927,1.98770177689806,751.700236362927,0.0469444534511319,,
750.920056894519,1.98792759523107,750.920056894519,0.0469186914869803,,
750.139877426115,1.98815411566294,750.139877426115,0.0468928831967582,,
749.359697957704,1.98838134112785,749.359697957704,0.0468670288658991,,
748.579518489299,1.98860927457545,748.579518489299,0.0468411287853361,,
747.799339020889,1.98883791897084,747.799339020889,0.046815183251551,,
747.01915955248,1.98906727729478,747.01915955248,0.0467891925666563,,
746.238980084073,1.9892973525437,746.238980084073,0.0467631570384616,,
745.458800615666,1.98952814772987,745.458800615666,0.0467370769805492,,
744.678621147256,1.98975966588145,744.678621147256,0.0467109527123406,,
743.898441678846,1.9899919100426,743.898441678846,0.0466847845591827,,
743.118262210439,1.99022488327359,743.118262210439,0.0466585728524222,,
742.338082742029,1.99045858865093,742.338082742029,0.0466323179294655,,
741.557903273624,1.9906930292674,741.557903273624,0.0466060201338759,,
740.777723805217,1.99092820823223,740.777723805217,0.0465796798154437,,
739.997544336808,1.99116412867116,739.997544336808,0.0465532973302688,,
739.217364868398,1.99140079372657,739.217364868398,0.0465268730408348,,
738.437185399989,1.99163820655755,738.437185399989,0.0465004073160948,,
737.657005931583,1.99187637034004,737.657005931583,0.0464739005315569,,
736.876826463175,1.99211528826694,736.876826463175,0.0464473530693575,,
736.096646994764,1.9923549635482,736.096646994764,0.0464207653183615,,
735.316467526357,1.99259539941091,735.316467526357,0.0463941376742287,,
734.536288057948,1.99283659909948,734.536288057948,0.0463674705395249,,
733.756108589543,1.99307856587567,733.756108589543,0.0463407643237814,,
732.975929121134,1.99332130301875,732.975929121134,0.0463140194436071,,
732.195749652726,1.99356481382559,732.195749652726,0.0462872363227626,,
731.415570184318,1.99380910161081,731.415570184318,0.0462604153922664,,
730.635390715907,1.99405416970684,730.635390715907,0.0462335570904744,,
729.855211247502,1.99430002146406,729.855211247502,0.0462066618631767,,
729.075031779092,1.99454666025093,729.075031779092,0.0461797301636979,,
728.294852310683,1.9947940894541,728.294852310683,0.0461527624529823,,
727.514672842277,1.9950423124785,727.514672842277,0.0461257591997065,,
726.734493373869,1.99529133274749,726.734493373869,0.0460987208803587,,
725.954313905459,1.99554115370298,725.954313905459,0.0460716479793546,,
725.174134437051,1.99579177880552,725.174134437051,0.0460445409891289,,
724.393954968642,1.99604321153445,724.393954968642,0.0460174004102429,,
723.613775500236,1.99629545538802,723.613775500236,0.0459902267514815,,
722.833596031826,1.99654851388347,722.833596031826,0.045963020529966,,
722.05341656342,1.99680239055722,722.05341656342,0.0459357822712479,,
721.27323709501,1.99705708896497,721.27323709501,0.0459085125094338,,
720.493057626601,1.99731261268177,720.493057626601,0.045881211787278,,
719.712878158195,1.99756896530225,719.712878158195,0.0458538806563008,,
718.932698689786,1.99782615044066,718.932698689786,0.0458265196769015,,
718.152519221377,1.99808417173103,718.152519221377,0.0457991294184606,,
717.372339752971,1.99834303282732,717.372339752971,0.0457717104594653,,
716.592160284559,1.99860273740349,716.592160284559,0.04574426338763,,
715.811980816154,1.99886328915372,715.811980816154,0.0457167887999935,,
715.031801347743,1.99912469179245,715.031801347743,0.0456892873030547,,
714.251621879338,1.99938694905458,714.251621879338,0.0456617595128927,,
713.471442410929,1.99965006469557,713.471442410929,0.0456342060552766,,
712.691262942519,1.9999140424916,712.691262942519,0.0456066275658011,,
711.911083474113,2.00017888623966,711.911083474113,0.0455790246900068,,
711.130904005704,2.00044459975775,711.130904005704,0.045551398083507,,
710.350724537294,2.00071118688498,710.350724537294,0.0455237484121214,,
709.570545068887,2.00097865148169,709.570545068887,0.0454960763519885,,
708.790365600478,2.00124699742965,708.790365600478,0.0454683825897203,,
