Wavelength_nm,R_front,T_front,R_stack,R_total,d_BEMA_rear_nm,d_PVK_bulk_nm,d_C60_bulk_nm,Delta_R_stack_vs_pristine,Delta_R_total_vs_pristine
448.0,0.04193131469631514,0.9580686853036848,0.00714715653716706,0.048493624932044906,0.0,700.0,15.0,5.984795992119984e-17,6.938893903907228e-18
449.0,0.04193131469631514,0.9580686853036848,0.00654050451757911,0.04793646197582202,0.0,700.0,15.0,9.540979117872439e-18,2.0816681711721685e-17
450.0,0.04193131469631514,0.9580686853036848,0.00605655700692868,0.04749201395084129,0.0,700.0,15.0,7.979727989493313e-17,9.020562075079397e-17
451.0,0.04193131469631514,0.9580686853036848,0.00567276329250459,0.047139558061237444,0.0,700.0,15.0,9.020562075079397e-17,4.163336342344337e-17
452.0,0.04193131469631514,0.9580686853036848,0.005365204751815531,0.04685712072102585,0.0,700.0,15.0,3.122502256758253e-17,5.551115123125783e-17
453.0,0.04193131469631514,0.9580686853036848,0.005118537927674127,0.04663060676311489,0.0,700.0,15.0,2.688821387764051e-17,9.020562075079397e-17
454.0,0.04193131469631514,0.9580686853036848,0.004899258600931873,0.04642924665834197,0.0,700.0,15.0,7.28583859910259e-17,6.938893903907228e-17
455.0,0.04193131469631514,0.9580686853036848,0.00468413390706882,0.046231705274256615,0.0,700.0,15.0,1.9949319973733282e-17,1.3877787807814457e-17
456.0,0.04193131469631514,0.9580686853036848,0.00448359073155503,0.04604755679209516,0.0,700.0,15.0,3.0357660829594124e-17,5.551115123125783e-17
457.0,0.04193131469631514,0.9580686853036848,0.004311790761986854,0.045889804180856815,0.0,700.0,15.0,5.377642775528102e-17,1.3877787807814457e-17
458.0,0.04193131469631514,0.9580686853036848,0.004165808834747517,0.04575576036607756,0.0,700.0,15.0,1.6479873021779667e-17,5.551115123125783e-17
459.0,0.04193131469631514,0.9580686853036848,0.0040442980791915795,0.04564418777075927,0.0,700.0,15.0,7.979727989493313e-17,6.938893903907228e-17
460.0,0.04193131469631514,0.9580686853036848,0.003950124747394622,0.04555771749947647,0.0,700.0,15.0,2.168404344971009e-17,6.938893903907228e-17
461.0,0.04193131469631514,0.9580686853036848,0.0038710448972282987,0.045485106641586184,0.0,700.0,15.0,9.8879238130678e-17,8.326672684688674e-17
462.0,0.04193131469631514,0.9580686853036848,0.0037994587184971866,0.0454193768634443,0.0,700.0,15.0,8.673617379884035e-17,0.0
463.0,0.04193131469631514,0.9580686853036848,0.0037556345857602856,0.04537913813816165,0.0,700.0,15.0,8.543513119185775e-17,4.85722573273506e-17
464.0,0.04193131469631514,0.9580686853036848,0.003755860563406594,0.04537934562739729,0.0,700.0,15.0,9.410874857174178e-17,9.020562075079397e-17
465.0,0.04193131469631514,0.9580686853036848,0.003790997513589398,0.04541160788814432,0.0,700.0,15.0,9.80118763926896e-17,2.0816681711721685e-17
466.0,0.04193131469631514,0.9580686853036848,0.0038537346746510093,0.04546921251649601,0.0,700.0,15.0,9.107298248878237e-18,6.938893903907228e-18
467.0,0.04193131469631514,0.9580686853036848,0.0039490742075944255,0.04555675289413641,0.0,700.0,15.0,2.5153490401663703e-17,6.938893903907228e-18
468.0,0.04193131469631514,0.9580686853036848,0.004076146665216903,0.04567343140455828,0.0,700.0,15.0,3.469446951953614e-18,8.326672684688674e-17
469.0,0.04193131469631514,0.9580686853036848,0.004224521022295295,0.04580967099006835,0.0,700.0,15.0,9.540979117872439e-17,4.85722573273506e-17
470.0,0.04193131469631514,0.9580686853036848,0.004390466490338519,0.04596204664485087,0.0,700.0,15.0,1.9081958235744878e-17,6.938893903907228e-17
471.0,0.04193131469631514,0.9580686853036848,0.004589435104994181,0.04614474784959812,0.0,700.0,15.0,8.153200337090993e-17,2.0816681711721685e-17
472.0,0.04193131469631514,0.9580686853036848,0.004837303858167231,0.04637235544777678,0.0,700.0,15.0,3.122502256758253e-17,7.632783294297951e-17
473.0,0.04193131469631514,0.9580686853036848,0.005121731878042002,0.0466335397353704,0.0,700.0,15.0,1.734723475976807e-18,0.0
474.0,0.04193131469631514,0.9580686853036848,0.00541704496908035,0.04690472614929832,0.0,700.0,15.0,5.0306980803327406e-17,2.0816681711721685e-17
475.0,0.04193131469631514,0.9580686853036848,0.0057345434583749005,0.04719629293838544,0.0,700.0,15.0,1.0061396160665481e-16,4.163336342344337e-17
476.0,0.04193131469631514,0.9580686853036848,0.006116505525969273,0.047547068531102445,0.0,700.0,15.0,7.28583859910259e-17,4.163336342344337e-17
477.0,0.04193131469631514,0.9580686853036848,0.006567263820735328,0.047961037728217776,0.0,700.0,15.0,2.7755575615628914e-17,7.632783294297951e-17
478.0,0.04193131469631514,0.9580686853036848,0.007044456744705035,0.048399301122628975,0.0,700.0,15.0,3.469446951953614e-17,7.632783294297951e-17
479.0,0.04193131469631514,0.9580686853036848,0.007523723277363714,0.048839486618931116,0.0,700.0,15.0,1.3877787807814457e-17,1.3877787807814457e-17
480.0,0.04193131469631514,0.9580686853036848,0.008015584907429082,0.04929125856710882,0.0,700.0,15.0,8.326672684688674e-17,2.0816681711721685e-17
481.0,0.04193131469631514,0.9580686853036848,0.008535553696018971,0.04976886704136965,0.0,700.0,15.0,7.112366251504909e-17,5.551115123125783e-17
482.0,0.04193131469631514,0.9580686853036848,0.009097905873137888,0.05028542950636736,0.0,700.0,15.0,8.847089727481716e-17,5.551115123125783e-17
483.0,0.04193131469631514,0.9580686853036848,0.00971069079699456,0.05084834596267398,0.0,700.0,15.0,6.071532165918825e-17,7.632783294297951e-17
484.0,0.04193131469631514,0.9580686853036848,0.010371610982705809,0.05145551287085831,0.0,700.0,15.0,8.673617379884035e-18,1.3877787807814457e-17
485.0,0.04193131469631514,0.9580686853036848,0.011072264304060164,0.05209921814611624,0.0,700.0,15.0,6.418476861114186e-17,4.163336342344337e-17
486.0,0.04193131469631514,0.9580686853036848,0.011789543086364236,0.05275823678941212,0.0,700.0,15.0,3.642919299551295e-17,2.0816681711721685e-17
487.0,0.04193131469631514,0.9580686853036848,0.012507748162673343,0.053418146229092286,0.0,700.0,15.0,4.336808689942018e-17,8.326672684688674e-17
488.0,0.04193131469631514,0.9580686853036848,0.013262453694252219,0.054111636288315224,0.0,700.0,15.0,1.9081958235744878e-17,2.0816681711721685e-17
489.0,0.04193131469631514,0.9580686853036848,0.014092030998517297,0.054873975810708235,0.0,700.0,15.0,9.71445146547012e-17,3.469446951953614e-17
490.0,0.04193131469631514,0.9580686853036848,0.014960066666888512,0.05567171343876856,0.0,700.0,15.0,1.214306433183765e-17,6.245004513516506e-17
491.0,0.04193131469631514,0.9580686853036848,0.015809335568070956,0.05645226036950272,0.0,700.0,15.0,5.551115123125783e-17,1.3877787807814457e-17
492.0,0.04193131469631514,0.9580686853036848,0.01665723639498204,0.05723160542569479,0.0,700.0,15.0,3.8163916471489756e-17,9.020562075079397e-17
493.0,0.04193131469631514,0.9580686853036848,0.017556758182362898,0.05805845833086755,0.0,700.0,15.0,9.71445146547012e-17,4.85722573273506e-17
494.0,0.04193131469631514,0.9580686853036848,0.018511915550018212,0.05893652056707753,0.0,700.0,15.0,1.0408340855860843e-17,2.7755575615628914e-17
495.0,0.04193131469631514,0.9580686853036848,0.019493024111577387,0.059838512644168236,0.0,700.0,15.0,8.673617379884035e-17,3.469446951953614e-17
496.0,0.04193131469631514,0.9580686853036848,0.02048157287142159,0.06074742006805825,0.0,700.0,15.0,9.020562075079397e-17,4.85722573273506e-17
497.0,0.04193131469631514,0.9580686853036848,0.021470484209586235,0.06165673631945822,0.0,700.0,15.0,3.469446951953614e-17,2.0816681711721685e-17
498.0,0.04193131469631514,0.9580686853036848,0.02248046111141721,0.06258550053037364,0.0,700.0,15.0,1.0755285551056204e-16,4.163336342344337e-17
499.0,0.04193131469631514,0.9580686853036848,0.02356707467422663,0.06358482694708856,0.0,700.0,15.0,3.122502256758253e-17,5.551115123125783e-17
500.0,0.04193131469631514,0.9580686853036848,0.02472746260042681,0.0646521021212377,0.0,700.0,15.0,1.0408340855860843e-17,9.71445146547012e-17
501.0,0.04193131469631514,0.9580686853036848,0.025853368472833975,0.06568776156151018,0.0,700.0,15.0,7.632783294297951e-17,8.326672684688674e-17
502.0,0.04193131469631514,0.9580686853036848,0.02688600031812488,0.06663770937781816,0.0,700.0,15.0,7.979727989493313e-17,5.551115123125783e-17
503.0,0.04193131469631514,0.9580686853036848,0.027910842357939978,0.0675805725589265,0.0,700.0,15.0,7.632783294297951e-17,9.71445146547012e-17
504.0,0.04193131469631514,0.9580686853036848,0.02901005628650437,0.06859194867417859,0.0,700.0,15.0,7.28583859910259e-17,8.326672684688674e-17
505.0,0.04193131469631514,0.9580686853036848,0.03018157564386772,0.06966995507833125,0.0,700.0,15.0,2.0816681711721685e-17,5.551115123125783e-17
506.0,0.04193131469631514,0.9580686853036848,0.03140185782798806,0.07079294472894022,0.0,700.0,15.0,5.551115123125783e-17,2.7755575615628914e-17
507.0,0.04193131469631514,0.9580686853036848,0.032631032923223426,0.0719242346038253,0.0,700.0,15.0,2.7755575615628914e-17,9.71445146547012e-17
508.0,0.04193131469631514,0.9580686853036848,0.033828317087737966,0.07302628545425595,0.0,700.0,15.0,6.938893903907228e-17,5.551115123125783e-17
509.0,0.04193131469631514,0.9580686853036848,0.034981287482412624,0.07408765204159384,0.0,700.0,15.0,2.0816681711721685e-17,4.163336342344337e-17
510.0,0.04193131469631514,0.9580686853036848,0.03609394169772565,0.0751120030330524,0.0,700.0,15.0,5.551115123125783e-17,1.1102230246251565e-16
511.0,0.04193131469631514,0.9580686853036848,0.037208822125607305,0.07613849957804408,0.0,700.0,15.0,6.938893903907228e-18,8.326672684688674e-17
512.0,0.04193131469631514,0.9580686853036848,0.03837981862617431,0.07721676701503231,0.0,700.0,15.0,6.938893903907228e-18,1.3877787807814457e-17
513.0,0.04193131469631514,0.9580686853036848,0.039583744686930385,0.07832546696166867,0.0,700.0,15.0,8.326672684688674e-17,6.938893903907228e-17
514.0,0.04193131469631514,0.9580686853036848,0.040749737852046226,0.07939934125191637,0.0,700.0,15.0,2.7755575615628914e-17,6.938893903907228e-17
515.0,0.04193131469631514,0.9580686853036848,0.04186566724387335,0.08042720555315315,0.0,700.0,15.0,4.85722573273506e-17,5.551115123125783e-17
516.0,0.04193131469631514,0.9580686853036848,0.04297164510830636,0.08144599874622932,0.0,700.0,15.0,6.245004513516506e-17,1.249000902703301e-16
517.0,0.04193131469631514,0.9580686853036848,0.04408465343458488,0.0824713637599429,0.0,700.0,15.0,8.326672684688674e-17,0.0
518.0,0.04193131469631514,0.9580686853036848,0.045194232565568565,0.08349366505510483,0.0,700.0,15.0,6.245004513516506e-17,2.7755575615628914e-17
519.0,0.04193131469631514,0.9580686853036848,0.046301190677308895,0.0845136464714829,0.0,700.0,15.0,9.71445146547012e-17,0.0
520.0,0.04193131469631514,0.9580686853036848,0.047423767891990626,0.08554811664909479,0.0,700.0,15.0,2.7755575615628914e-17,8.326672684688674e-17
521.0,0.04193131469631514,0.9580686853036848,0.048551138436054186,0.08658710215691542,0.0,700.0,15.0,-1.3877787807814457e-17,2.7755575615628914e-17
522.0,0.04193131469631514,0.9580686853036848,0.049605793955684326,0.08755916256178206,0.0,700.0,15.0,2.7755575615628914e-17,5.551115123125783e-17
523.0,0.04193131469631514,0.9580686853036848,0.050539282783360145,0.08841961729606736,0.0,700.0,15.0,4.85722573273506e-17,5.551115123125783e-17
524.0,0.04193131469631514,0.9580686853036848,0.051427314858729915,0.08923823436871339,0.0,700.0,15.0,1.1796119636642288e-16,9.71445146547012e-17
525.0,0.04193131469631514,0.9580686853036848,0.05235960481942965,0.09009771555285047,0.0,700.0,15.0,5.551115123125783e-17,6.938893903907228e-17
526.0,0.04193131469631514,0.9580686853036848,0.053374685353374585,0.09103359822443564,0.0,700.0,15.0,-1.3877787807814457e-17,4.163336342344337e-17
527.0,0.04193131469631514,0.9580686853036848,0.054477312510426895,0.09205028750016947,0.0,700.0,15.0,9.71445146547012e-17,6.938893903907228e-17
528.0,0.04193131469631514,0.9580686853036848,0.05553470819069421,0.09302535911721556,0.0,700.0,15.0,1.3877787807814457e-17,5.551115123125783e-17
529.0,0.04193131469631514,0.9580686853036848,0.05638166677101158,0.09380643983243864,0.0,700.0,15.0,-2.0816681711721685e-17,4.163336342344337e-17
530.0,0.04193131469631514,0.9580686853036848,0.05710720154820289,0.0944755855167334,0.0,700.0,15.0,9.020562075079397e-17,0.0
531.0,0.04193131469631514,0.9580686853036848,0.05793144201270332,0.09523581493012101,0.0,700.0,15.0,1.3877787807814457e-17,1.3877787807814457e-17
532.0,0.04193131469631514,0.9580686853036848,0.058883286497430534,0.09611380409638914,0.0,700.0,15.0,3.469446951953614e-17,4.163336342344337e-17
533.0,0.04193131469631514,0.9580686853036848,0.05984729947281537,0.09700308919249447,0.0,700.0,15.0,6.938893903907228e-17,6.938893903907228e-17
534.0,0.04193131469631514,0.9580686853036848,0.06076290163389783,0.09784778289886087,0.0,700.0,15.0,2.7755575615628914e-17,6.938893903907228e-17
535.0,0.04193131469631514,0.9580686853036848,0.06162781620368652,0.09864577422225179,0.0,700.0,15.0,1.1796119636642288e-16,9.71445146547012e-17
536.0,0.04193131469631514,0.9580686853036848,0.062431528844331986,0.0993873511688376,0.0,700.0,15.0,-1.3877787807814457e-17,0.0
537.0,0.04193131469631514,0.9580686853036848,0.06315179915622163,0.10005197936415616,0.0,700.0,15.0,2.7755575615628914e-17,6.938893903907228e-17
538.0,0.04193131469631514,0.9580686853036848,0.06380533368860396,0.1006550620653906,0.0,700.0,15.0,5.551115123125783e-17,0.0
539.0,0.04193131469631514,0.9580686853036848,0.06448276814569395,0.10128023463805379,0.0,700.0,15.0,5.551115123125783e-17,8.326672684688674e-17
540.0,0.04193131469631514,0.9580686853036848,0.06523131128764602,0.1019710715078851,0.0,700.0,15.0,1.3877787807814457e-17,0.0
541.0,0.04193131469631514,0.9580686853036848,0.06596255371987038,0.10264598339607872,0.0,700.0,15.0,8.326672684688674e-17,2.7755575615628914e-17
542.0,0.04193131469631514,0.9580686853036848,0.06659852822754189,0.10323299997640446,0.0,700.0,15.0,9.71445146547012e-17,6.938893903907228e-17
543.0,0.04193131469631514,0.9580686853036848,0.06718048627424252,0.1037701858446239,0.0,700.0,15.0,1.1102230246251565e-16,9.71445146547012e-17
544.0,0.04193131469631514,0.9580686853036848,0.06776433083392354,0.1043091395092174,0.0,700.0,15.0,4.163336342344337e-17,0.0
545.0,0.04193131469631514,0.9580686853036848,0.06834852668713935,0.104848443945319,0.0,700.0,15.0,5.551115123125783e-17,9.71445146547012e-17
546.0,0.04193131469631514,0.9580686853036848,0.06891645071802119,0.10537275233773045,0.0,700.0,15.0,8.326672684688674e-17,5.551115123125783e-17
547.0,0.04193131469631514,0.9580686853036848,0.06946674191110687,0.10588080595570912,0.0,700.0,15.0,6.938893903907228e-17,1.3877787807814457e-17
548.0,0.04193131469631514,0.9580686853036848,0.07000420438890427,0.1063770382250651,0.0,700.0,15.0,6.938893903907228e-17,9.71445146547012e-17
549.0,0.04193131469631514,0.9580686853036848,0.0705294788007005,0.10686203908383567,0.0,700.0,15.0,0.0,6.938893903907228e-17
550.0,0.04193131469631514,0.9580686853036848,0.07104135599495708,0.10733469052493293,0.0,700.0,15.0,6.938893903907228e-17,2.7755575615628914e-17
551.0,0.04193131469631514,0.9580686853036848,0.07154043205906448,0.10779554139527417,0.0,700.0,15.0,8.326672684688674e-17,6.938893903907228e-17
552.0,0.04193131469631514,0.9580686853036848,0.07202852382831128,0.10824626799176261,0.0,700.0,15.0,8.326672684688674e-17,1.3877787807814457e-17
553.0,0.04193131469631514,0.9580686853036848,0.07250518069279963,0.10868645292685672,0.0,700.0,15.0,2.7755575615628914e-17,1.3877787807814457e-17
554.0,0.04193131469631514,0.9580686853036848,0.07296637914884026,0.10911237907129782,0.0,700.0,15.0,5.551115123125783e-17,2.7755575615628914e-17
555.0,0.04193131469631514,0.9580686853036848,0.07341340893638339,0.10952523593337238,0.0,700.0,15.0,-1.3877787807814457e-17,-2.7755575615628914e-17
556.0,0.04193131469631514,0.9580686853036848,0.07385836772268167,0.10993619552864448,0.0,700.0,15.0,6.938893903907228e-17,6.938893903907228e-17
557.0,0.04193131469631514,0.9580686853036848,0.07429653802321341,0.11034090037747714,0.0,700.0,15.0,1.1102230246251565e-16,4.163336342344337e-17
558.0,0.04193131469631514,0.9580686853036848,0.07468516500436084,0.1106998582832547,0.0,700.0,15.0,1.3877787807814457e-16,9.71445146547012e-17
559.0,0.04193131469631514,0.9580686853036848,0.07499657852245521,0.11098750592825891,0.0,700.0,15.0,1.1102230246251565e-16,1.3877787807814457e-17
560.0,0.04193131469631514,0.9580686853036848,0.07525797180085653,0.1112289565019629,0.0,700.0,15.0,1.249000902703301e-16,1.1102230246251565e-16
561.0,0.04193131469631514,0.9580686853036848,0.07550562151677022,0.11145771696100298,0.0,700.0,15.0,1.249000902703301e-16,8.326672684688674e-17
562.0,0.04193131469631514,0.9580686853036848,0.07577835966450538,0.11170965776943177,0.0,700.0,15.0,8.326672684688674e-17,6.938893903907228e-17
563.0,0.04193131469631514,0.9580686853036848,0.07610486731216227,0.11201127554818689,0.0,700.0,15.0,6.938893903907228e-17,9.71445146547012e-17
564.0,0.04193131469631514,0.9580686853036848,0.07645275607968517,0.11233265366854346,0.0,700.0,15.0,6.938893903907228e-17,5.551115123125783e-17
565.0,0.04193131469631514,0.9580686853036848,0.07677959123607672,0.11263459112489173,0.0,700.0,15.0,2.7755575615628914e-17,2.7755575615628914e-17
566.0,0.04193131469631514,0.9580686853036848,0.07710406726259571,0.11293435737858026,0.0,700.0,15.0,1.1102230246251565e-16,6.938893903907228e-17
567.0,0.04193131469631514,0.9580686853036848,0.07745741959933382,0.11326081023777507,0.0,700.0,15.0,1.3877787807814457e-17,6.938893903907228e-17
568.0,0.04193131469631514,0.9580686853036848,0.07776621600316105,0.11354610699828782,0.0,700.0,15.0,5.551115123125783e-17,2.7755575615628914e-17
569.0,0.04193131469631514,0.9580686853036848,0.07790553927884442,0.11367483009238938,0.0,700.0,15.0,1.3877787807814457e-17,8.326672684688674e-17
570.0,0.04193131469631514,0.9580686853036848,0.07792612469812318,0.11369384943194845,0.0,700.0,15.0,8.326672684688674e-17,5.551115123125783e-17
571.0,0.04193131469631514,0.9580686853036848,0.07803336127426089,0.11379292828939357,0.0,700.0,15.0,-1.3877787807814457e-17,-2.7755575615628914e-17
572.0,0.04193131469631514,0.9580686853036848,0.07829675403250108,0.11403628798427594,0.0,700.0,15.0,8.326672684688674e-17,4.163336342344337e-17
573.0,0.04193131469631514,0.9580686853036848,0.07860631857785443,0.1143223146378461,0.0,700.0,15.0,2.7755575615628914e-17,9.71445146547012e-17
574.0,0.04193131469631514,0.9580686853036848,0.07886722381450736,0.1145633876026708,0.0,700.0,15.0,-4.163336342344337e-17,0.0
575.0,0.04193131469631514,0.9580686853036848,0.07903513766647483,0.11471854056521012,0.0,700.0,15.0,1.249000902703301e-16,1.249000902703301e-16
576.0,0.04193131469631514,0.9580686853036848,0.07911517786256152,0.11479249874641244,0.0,700.0,15.0,1.3877787807814457e-17,-5.551115123125783e-17
577.0,0.04193131469631514,0.9580686853036848,0.07921752296485365,0.11488706767640719,0.0,700.0,15.0,5.551115123125783e-17,8.326672684688674e-17
578.0,0.04193131469631514,0.9580686853036848,0.07941701195066911,0.11507140184654796,0.0,700.0,15.0,1.3877787807814457e-17,5.551115123125783e-17
579.0,0.04193131469631514,0.9580686853036848,0.07960785326867063,0.1152477481923722,0.0,700.0,15.0,2.7755575615628914e-17,0.0
580.0,0.04193131469631514,0.9580686853036848,0.07967760606310353,0.11531220375890526,0.0,700.0,15.0,1.3877787807814457e-16,5.551115123125783e-17
581.0,0.04193131469631514,0.9580686853036848,0.07970097688079618,0.11533379981407116,0.0,700.0,15.0,8.326672684688674e-17,5.551115123125783e-17
582.0,0.04193131469631514,0.9580686853036848,0.07980016378421478,0.11542545501035384,0.0,700.0,15.0,8.326672684688674e-17,1.3877787807814457e-16
583.0,0.04193131469631514,0.9580686853036848,0.07996711018692869,0.1155797261501002,0.0,700.0,15.0,8.326672684688674e-17,0.0
584.0,0.04193131469631514,0.9580686853036848,0.08013056164086618,0.11573076979165614,0.0,700.0,15.0,-1.3877787807814457e-17,4.163336342344337e-17
585.0,0.04193131469631514,0.9580686853036848,0.0802406634719491,0.11583251482057907,0.0,700.0,15.0,0.0,6.938893903907228e-17
586.0,0.04193131469631514,0.9580686853036848,0.08027543912200681,0.11586465117156666,0.0,700.0,15.0,1.3877787807814457e-17,-4.163336342344337e-17
587.0,0.04193131469631514,0.9580686853036848,0.08024904329248994,0.11584025864577283,0.0,700.0,15.0,4.163336342344337e-17,2.7755575615628914e-17
588.0,0.04193131469631514,0.9580686853036848,0.08018696064067818,0.11578288795213852,0.0,700.0,15.0,-2.7755575615628914e-17,2.7755575615628914e-17
589.0,0.04193131469631514,0.9580686853036848,0.08011556589824526,0.11571691230880217,0.0,700.0,15.0,5.551115123125783e-17,6.938893903907228e-17
590.0,0.04193131469631514,0.9580686853036848,0.08008625807703046,0.11568982916372428,0.0,700.0,15.0,-4.163336342344337e-17,-2.7755575615628914e-17
591.0,0.04193131469631514,0.9580686853036848,0.08012453163093308,0.11572519749071115,0.0,700.0,15.0,-1.3877787807814457e-17,-4.163336342344337e-17
592.0,0.04193131469631514,0.9580686853036848,0.08019193559640243,0.11578748530690039,0.0,700.0,15.0,2.7755575615628914e-17,-1.3877787807814457e-17
593.0,0.04193131469631514,0.9580686853036848,0.0802380093301306,0.115830062118801,0.0,700.0,15.0,9.71445146547012e-17,9.71445146547012e-17
594.0,0.04193131469631514,0.9580686853036848,0.08021653283591752,0.11581021563520406,0.0,700.0,15.0,2.7755575615628914e-17,-4.163336342344337e-17
595.0,0.04193131469631514,0.9580686853036848,0.08010003226789458,0.11570255778530851,0.0,700.0,15.0,8.326672684688674e-17,1.3877787807814457e-17
596.0,0.04193131469631514,0.9580686853036848,0.07991509489453145,0.11553165984191083,0.0,700.0,15.0,-4.163336342344337e-17,2.7755575615628914e-17
597.0,0.04193131469631514,0.9580686853036848,0.07971806186972105,0.11534958740850565,0.0,700.0,15.0,5.551115123125783e-17,5.551115123125783e-17
598.0,0.04193131469631514,0.9580686853036848,0.07959010409376091,0.11523134700125139,0.0,700.0,15.0,1.3877787807814457e-17,8.326672684688674e-17
599.0,0.04193131469631514,0.9580686853036848,0.07955767007199896,0.11520137628603082,0.0,700.0,15.0,5.551115123125783e-17,1.3877787807814457e-17
600.0,0.04193131469631514,0.9580686853036848,0.0794652460350815,0.11511597213974493,0.0,700.0,15.0,0.0,4.163336342344337e-17
601.0,0.04193131469631514,0.9580686853036848,0.07917448701917693,0.11484730149905319,0.0,700.0,15.0,2.7755575615628914e-17,8.326672684688674e-17
602.0,0.04193131469631514,0.9580686853036848,0.07883240290977281,0.11453121324429964,0.0,700.0,15.0,1.1102230246251565e-16,4.163336342344337e-17
603.0,0.04193131469631514,0.9580686853036848,0.07863016517444503,0.11434434835584267,0.0,700.0,15.0,2.7755575615628914e-17,6.938893903907228e-17
604.0,0.04193131469631514,0.9580686853036848,0.07853906007433835,0.11426016953409063,0.0,700.0,15.0,5.551115123125783e-17,2.7755575615628914e-17
605.0,0.04193131469631514,0.9580686853036848,0.07847205152178313,0.11419825572823361,0.0,700.0,15.0,2.7755575615628914e-17,1.1102230246251565e-16
606.0,0.04193131469631514,0.9580686853036848,0.07835598033482877,0.11409101040938464,0.0,700.0,15.0,6.938893903907228e-17,4.163336342344337e-17
607.0,0.04193131469631514,0.9580686853036848,0.07807803028981374,0.11383419949989343,0.0,700.0,15.0,4.163336342344337e-17,2.7755575615628914e-17
608.0,0.04193131469631514,0.9580686853036848,0.07766663403589244,0.11345410248539958,0.0,700.0,15.0,4.163336342344337e-17,8.326672684688674e-17
609.0,0.04193131469631514,0.9580686853036848,0.07734179964202571,0.11315399095516065,0.0,700.0,15.0,1.3877787807814457e-17,5.551115123125783e-17
610.0,0.04193131469631514,0.9580686853036848,0.07721317266109487,0.11303515592898687,0.0,700.0,15.0,6.938893903907228e-17,6.938893903907228e-17
611.0,0.04193131469631514,0.9580686853036848,0.07717996228217061,0.11300447395735345,0.0,700.0,15.0,1.3877787807814457e-17,5.551115123125783e-17
612.0,0.04193131469631514,0.9580686853036848,0.07711243844291542,0.1129420911779826,0.0,700.0,15.0,1.249000902703301e-16,9.71445146547012e-17
613.0,0.04193131469631514,0.9580686853036848,0.07688151421084996,0.11272875149352898,0.0,700.0,15.0,5.551115123125783e-17,8.326672684688674e-17
614.0,0.04193131469631514,0.9580686853036848,0.07643312343962978,0.11231451687117544,0.0,700.0,15.0,8.326672684688674e-17,4.163336342344337e-17
615.0,0.04193131469631514,0.9580686853036848,0.07596645605494716,0.11188341445037184,0.0,700.0,15.0,5.551115123125783e-17,4.163336342344337e-17
616.0,0.04193131469631514,0.9580686853036848,0.07571923999766092,0.11165504571525661,0.0,700.0,15.0,-8.326672684688674e-17,-8.326672684688674e-17
617.0,0.04193131469631514,0.9580686853036848,0.07566589876720685,0.11160577175039686,0.0,700.0,15.0,5.551115123125783e-17,5.551115123125783e-17
618.0,0.04193131469631514,0.9580686853036848,0.07562588515092589,0.11156880931508599,0.0,700.0,15.0,-1.3877787807814457e-17,-1.3877787807814457e-17
619.0,0.04193131469631514,0.9580686853036848,0.07546550146753725,0.11142065670852197,0.0,700.0,15.0,5.551115123125783e-17,6.938893903907228e-17
620.0,0.04193131469631514,0.9580686853036848,0.07516476484325138,0.11114286005473623,0.0,700.0,15.0,8.326672684688674e-17,2.7755575615628914e-17
621.0,0.04193131469631514,0.9580686853036848,0.07483688942745848,0.11084000274489292,0.0,700.0,15.0,6.938893903907228e-17,1.3877787807814457e-17
622.0,0.04193131469631514,0.9580686853036848,0.07461080280302622,0.11063117223157652,0.0,700.0,15.0,1.249000902703301e-16,2.7755575615628914e-17
623.0,0.04193131469631514,0.9580686853036848,0.07448485167983522,0.1105148360781335,0.0,700.0,15.0,1.3877787807814457e-17,0.0
624.0,0.04193131469631514,0.9580686853036848,0.07436229106155615,0.11040163278552748,0.0,700.0,15.0,4.163336342344337e-17,6.938893903907228e-17
625.0,0.04193131469631514,0.9580686853036848,0.07420820334289466,0.11025931109712196,0.0,700.0,15.0,-4.163336342344337e-17,-4.163336342344337e-17
626.0,0.04193131469631514,0.9580686853036848,0.07408024056472703,0.11014112086923336,0.0,700.0,15.0,2.7755575615628914e-17,5.551115123125783e-17
627.0,0.04193131469631514,0.9580686853036848,0.07401631437867355,0.11008207721900709,0.0,700.0,15.0,5.551115123125783e-17,9.71445146547012e-17
628.0,0.04193131469631514,0.9580686853036848,0.07398166288121695,0.11005007245634701,0.0,700.0,15.0,5.551115123125783e-17,1.3877787807814457e-17
629.0,0.04193131469631514,0.9580686853036848,0.0739137960089586,0.10998738963071475,0.0,700.0,15.0,0.0,5.551115123125783e-17
630.0,0.04193131469631514,0.9580686853036848,0.0737992426584625,0.10988158730977975,0.0,700.0,15.0,0.0,4.163336342344337e-17
631.0,0.04193131469631514,0.9580686853036848,0.07369553175809991,0.1097858000352821,0.0,700.0,15.0,1.3877787807814457e-17,0.0
632.0,0.04193131469631514,0.9580686853036848,0.073645564798037,0.10973965090375175,0.0,700.0,15.0,0.0,4.163336342344337e-17
633.0,0.04193131469631514,0.9580686853036848,0.0736445506746767,0.1097387142685847,0.0,700.0,15.0,0.0,0.0
634.0,0.04193131469631514,0.9580686853036848,0.07364626706395806,0.10974029951025421,0.0,700.0,15.0,5.551115123125783e-17,1.3877787807814457e-17
635.0,0.04193131469631514,0.9580686853036848,0.07363265677645299,0.10972772917768002,0.0,700.0,15.0,8.326672684688674e-17,1.249000902703301e-16
