Wavelength_nm,Absolute_Reflectance_Measured,Absolute_Reflectance_Theory,Absolute_Reflectance_Physical,Residual,Front_Scatter_Factor,Rear_ZScore_Measured,Rear_ZScore_Theory,window_label
587.2950604156404,0.0231985712428303,0.023720043353176085,0.08120297175295917,0.0005214721103457866,0.34874983924155234,,,front
587.7167153639979,0.0232138944440455,0.02374613932236657,0.08099411547481176,0.0005322448783210698,0.3492771892748894,,,front
588.1383592045818,0.0231029555743842,0.023770958133695223,0.0807751453003644,0.000668002559311022,0.3498041864579559,,,front
588.5599919321332,0.0230635388540042,0.023793344522264635,0.08053596889382553,0.0007298056682604366,0.35033083013312605,,,front
588.9816135413942,0.023048759793901,0.023815489851488614,0.08029603296618879,0.0007667300575876154,0.35085711964821475,,,front
589.4032240271061,0.023010474749923,0.02383847490240407,0.08006481972129602,0.0008280001524810683,0.35138305435645295,,,front
589.8248233840126,0.0229297371922324,0.023861267128744066,0.07983323168237726,0.0009315299365116672,0.3519086336164666,,,front
590.2464116068564,0.0228597530071751,0.023887053381753152,0.07962904077030131,0.001027300374578051,0.35243385679225003,,,front
590.6679886903812,0.0227968270854725,0.02391492989702576,0.07944415616474267,0.0011181028115532614,0.3529587232531449,,,front
591.0895546293314,0.0228024554018785,0.023943380974175858,0.07926528190896649,0.0011409255722973598,0.3534832323738165,,,front
591.5111094184521,0.0227752342654461,0.0239745246839903,0.0791106583937432,0.001199290418544198,0.35400738353423056,,,front
591.9326530524892,0.0227525042276216,0.02400549924432028,0.07895543346391624,0.0012529950166986804,0.35453117611963003,,,front
592.3541855261877,0.0227356236367207,0.024036173069193627,0.07879848500235634,0.001300549432472927,0.35505460952051043,,,front
592.7757068342949,0.0226933435469118,0.02406665555084798,0.07864076677555612,0.0013733120039361828,0.3555776831325999,,,front
593.1972169715581,0.0226337480140436,0.0240956533106872,0.07847124890004196,0.0014619052966436015,0.3561003963568347,,,front
593.6187159327243,0.022557142412047,0.0241229761251079,0.07828841790998248,0.001565833713060901,0.35662274859933446,,,front
594.0402037125427,0.0225514148823616,0.024149721680188516,0.07810170638114351,0.0015983067978269164,0.35714473927138385,,,front
594.4616803057606,0.0225168628111949,0.024172485663561706,0.07788234738921393,0.0016556228523668046,0.35766636778940336,,,front
594.883145707129,0.0224420490780663,0.024195057075623947,0.07766259156872109,0.0017530079975576485,0.3581876335749349,,,front
595.3045999113968,0.0224314722007579,0.024215795714269114,0.07742864754848289,0.0017843235135112136,0.3587085360546115,,,front
595.726042913315,0.0224139536112869,0.02423571203936522,0.07718911582487807,0.001821758428078319,0.35922907466013904,,,front
596.1474747076344,0.0224173184090288,0.02425600752447391,0.07695409589582335,0.0018386891154451093,0.35974924882827236,,,front
596.5688952891071,0.0223414136705454,0.024277184331186023,0.07672773951696243,0.001935770660640622,0.3602690580007942,,,front
596.990304652484,0.0223020556586724,0.024298193643626016,0.0765012530845764,0.001996137984953617,0.360788501624489,,,front
597.4117027925188,0.0223171313602442,0.024322741449750985,0.07630537097618618,0.0020056100895067853,0.36130757915112655,,,front
