family,Wavelength_nm,mean_deltaR_total,std_deltaR_total
rear_gap_on_background,748.0,0.0021399093594939695,0.00201683464706076
rear_gap_on_background,749.0,0.0023491941675180166,0.00220200346723479
rear_gap_on_background,750.0,0.0025790326232693083,0.002407740678323303
rear_gap_on_background,751.0,0.0028320539272850493,0.0026362885290884754
rear_gap_on_background,752.0,0.0031104046123550705,0.002889579118472569
rear_gap_on_background,753.0,0.0034154652833834837,0.003168976060059728
rear_gap_on_background,754.0,0.0037474504666376693,0.003474922934414263
rear_gap_on_background,755.0,0.004104871624744875,0.0038064800384820306
rear_gap_on_background,756.0,0.004483849608831165,0.004160737803450027
rear_gap_on_background,757.0,0.004877279961587928,0.00453211172380707
rear_gap_on_background,758.0,0.005273885718453871,0.0049115531156470665
rear_gap_on_background,759.0,0.005657242472151982,0.005285757541598174
rear_gap_on_background,760.0,0.006004931210858571,0.005636521490520064
rear_gap_on_background,761.0,0.006288060737299624,0.005940486772519767
rear_gap_on_background,762.0,0.00647148746674379,0.00616961405031221
rear_gap_on_background,763.0,0.006515115436070836,0.006292829424500742
rear_gap_on_background,764.0,0.006376631378513029,0.006279376792896538
rear_gap_on_background,765.0,0.0060158785294761215,0.006104518006407169
rear_gap_on_background,766.0,0.005400763306146425,0.0057584773931894494
rear_gap_on_background,767.0,0.00451414332053588,0.005260234583652753
rear_gap_on_background,768.0,0.003360653994508375,0.0046789894826427866
rear_gap_on_background,769.0,0.0019720463085038603,0.0041631924713553614
rear_gap_on_background,770.0,0.0004094991701402454,0.003943239449340941
rear_gap_on_background,771.0,-0.0012383503477618157,0.00420351655641931
rear_gap_on_background,772.0,-0.0028622500618247487,0.004889701299690756
rear_gap_on_background,773.0,-0.00434371350681007,0.005773462896227421
rear_gap_on_background,774.0,-0.005569640478253231,0.006633929583691342
rear_gap_on_background,775.0,-0.006448101370768724,0.007318982452186391
rear_gap_on_background,776.0,-0.006922812056242051,0.007744478209538228
rear_gap_on_background,777.0,-0.006983957945325348,0.007888584049502847
rear_gap_on_background,778.0,-0.006615412560527104,0.007745406873509518
rear_gap_on_background,779.0,-0.006040711451292188,0.0074965225320232
rear_gap_on_background,780.0,-0.00536782208113877,0.0072384185875920435
rear_gap_on_background,781.0,-0.004613307409879286,0.00699409421345876
rear_gap_on_background,782.0,-0.003799411936821466,0.006787320508353125
rear_gap_on_background,783.0,-0.0029253734415220756,0.006634684967613805
rear_gap_on_background,784.0,-0.00199120835971079,0.006553941927275341
rear_gap_on_background,785.0,-0.0009978322245354568,0.006562063236772822
rear_gap_on_background,786.0,5.2825930776213e-05,0.006672723130459769
rear_gap_on_background,787.0,0.0011577207709165176,0.006893969948829014
rear_gap_on_background,788.0,0.002312605863272744,0.007226995066367617
rear_gap_on_background,789.0,0.0035119731925622125,0.007666449445183641
rear_gap_on_background,790.0,0.004749023735401464,0.00820197928640574
rear_gap_on_background,791.0,0.006015675128121194,0.008820189642016692
rear_gap_on_background,792.0,0.007302611948003882,0.009506349267347667
rear_gap_on_background,793.0,0.008599379650378646,0.010245538949040987
rear_gap_on_background,794.0,0.009894527236233954,0.011023268277203953
rear_gap_on_background,795.0,0.01117579759288815,0.011825722920366053
rear_gap_on_background,796.0,0.012430361918074423,0.012639808462631037
rear_gap_on_background,797.0,0.0136450926402268,0.013453111742092712
rear_gap_on_background,798.0,0.01480686605132748,0.01425385236373877
rear_gap_on_background,799.0,0.015902883581766423,0.01503086175930206
rear_gap_on_background,800.0,0.016920998615278068,0.01577360428001294
rear_gap_on_background,801.0,0.017850034468601037,0.016472240778616642
rear_gap_on_background,802.0,0.018680078633252866,0.017117726396470297
rear_gap_on_background,803.0,0.01940274047094996,0.01770193059465432
rear_gap_on_background,804.0,0.0200113587455315,0.018217763020808256
rear_gap_on_background,805.0,0.0205011507303036,0.018659290970933586
rear_gap_on_background,806.0,0.020869296451453186,0.019021834636925656
rear_gap_on_background,807.0,0.021114955757056016,0.01930202985060245
rear_gap_on_background,808.0,0.021239220283775284,0.0194978526036041
rear_gap_on_background,809.0,0.021245005433692402,0.019608603448871404
rear_gap_on_background,810.0,0.02113688978474701,0.019634853187693924
rear_gap_on_background,811.0,0.020920913564564596,0.019578356192186508
rear_gap_on_background,812.0,0.020604346441768926,0.019441937203062958
rear_gap_on_background,813.0,0.020195437057438675,0.019229359717973078
rear_gap_on_background,814.0,0.019703155864435204,0.01894518369788264
rear_gap_on_background,815.0,0.01913694234947829,0.018594619803157277
rear_gap_on_background,816.0,0.018506465261166453,0.018183385188709777
rear_gap_on_background,817.0,0.017821402841604536,0.01771756466522292
rear_gap_on_background,818.0,0.017091248900707644,0.01720348050892667
rear_gap_on_background,819.0,0.016325147453055862,0.016647572092469753
rear_gap_on_background,820.0,0.015531757927831166,0.016056286824757317
rear_gap_on_background,821.0,0.014719150921436936,0.015435983036991941
rear_gap_on_background,822.0,0.013894733258231097,0.01479284529564002
rear_gap_on_background,823.0,0.013065199918894706,0.01413281222244981
rear_gap_on_background,824.0,0.012236510403661027,0.01346151766474023
rear_gap_on_background,825.0,0.0114138858499769,0.012784245047138109
rear_gap_on_background,826.0,0.01060182393913626,0.012105895438525464
rear_gap_on_background,827.0,0.009804127444777119,0.011430968572153507
rear_gap_on_background,828.0,0.009023943691970866,0.010763557033672051
rear_gap_on_background,829.0,0.00826381166637194,0.01010735288815818
rear_gap_on_background,830.0,0.007525713823037346,0.009465665866783523
rear_gap_on_background,831.0,0.006811130587406791,0.008841452679861733
rear_gap_on_background,832.0,0.006121094975494641,0.008237356219674833
rear_gap_on_background,833.0,0.0054562474067539075,0.007655755312185708
rear_gap_on_background,834.0,0.004816888087511923,0.0070988230535041
rear_gap_on_background,835.0,0.004203026313935924,0.006568593262291199
rear_gap_on_background,836.0,0.0036144260719836382,0.006067033893632436
rear_gap_on_background,837.0,0.003050647905773707,0.005596125510295316
rear_gap_on_background,838.0,0.0025110864832685064,0.005157940023952162
rear_gap_on_background,839.0,0.0019950042116074463,0.004754711434778067
rear_gap_on_background,840.0,0.0015015608122843718,0.004388883017825282
rear_gap_on_background,841.0,0.0010298391862959555,0.004063106166113621
rear_gap_on_background,842.0,0.0005788682854538005,0.0037801561084264673
rear_gap_on_background,843.0,0.0001476413471582473,0.003542725322778914
rear_gap_on_background,844.0,-0.0002648680608134575,0.003353072954165965
rear_gap_on_background,845.0,-0.0006596929856794358,0.0032125556843138163
rear_gap_on_background,846.0,-0.0010378620460491403,0.003121144764608989
rear_gap_on_background,847.0,-0.0014003905926659656,0.00307709986207842
rear_gap_on_background,848.0,-0.0017482736122126866,0.003076958079722829
rear_gap_on_background,849.0,-0.0020824802577240724,0.003115878303321189
rear_gap_on_background,850.0,-0.002403949600210809,0.0031882250725351054
rear_gap_on_background,851.0,-0.0027135875570142858,0.0032881933627103865
rear_gap_on_background,852.0,-0.0030122648050884314,0.003410308537881601
rear_gap_on_background,853.0,-0.00330081529547385,0.0035497314379575842
rear_gap_on_background,854.0,-0.0035800354107685456,0.0037023831422165316
rear_gap_on_background,855.0,-0.003850683694767086,0.003864943285797971
rear_gap_on_background,856.0,-0.004113480912324888,0.004034777970808135
rear_gap_on_background,857.0,-0.0043691104867867045,0.00420983906457983
rear_gap_on_background,858.0,-0.004618219117412997,0.004388559980181764
rear_gap_on_background,859.0,-0.0048614176115327375,0.004569760612204398
rear_gap_on_background,860.0,-0.00509928177868099,0.004752566123294951
rear_gap_on_background,861.0,-0.005332353446370579,0.0049363402427275785
rear_gap_on_background,862.0,-0.005561141845043149,0.005120631978722474
rear_gap_on_background,863.0,-0.0057861241899356975,0.00530513275005266
rear_gap_on_background,864.0,-0.006007746764556901,0.0054896430066028136
rear_gap_on_background,865.0,-0.006226425720232923,0.005674045848394979
rear_gap_on_background,866.0,-0.0064425479326704555,0.005858286409347751
rear_gap_on_background,867.0,-0.006656471853141397,0.006042355723355742
rear_gap_on_background,868.0,-0.00686852811163513,0.006226277876331786
rear_gap_on_background,869.0,-0.007079020115334703,0.006410099899246019
rear_gap_on_background,870.0,-0.007288224485571722,0.006593883667995559
rear_gap_on_background,871.0,-0.007496391033585877,0.006777699081948841
rear_gap_on_background,872.0,-0.007703741751277378,0.006961617688864703
rear_gap_on_background,873.0,-0.007910472004227844,0.00714570934908491
rear_gap_on_background,874.0,-0.008116750870926883,0.007330038984073489
rear_gap_on_background,875.0,-0.008322721031912306,0.007514663599913024
rear_gap_on_background,876.0,-0.00852849841035127,0.007699629628956777
rear_gap_on_background,877.0,-0.00873417181602563,0.007884970721161746
rear_gap_on_background,878.0,-0.008939802392165299,0.008070705717141727
rear_gap_on_background,879.0,-0.009145422957242879,0.008256836824857646
rear_gap_on_background,880.0,-0.009351037175266608,0.008443347886104607
rear_gap_on_background,881.0,-0.009556618960669906,0.00863020306656574
rear_gap_on_background,882.0,-0.009762112041431424,0.008817345858298674
rear_gap_on_background,883.0,-0.009967428319250054,0.009004697145338173
rear_gap_on_background,884.0,-0.010172446444417036,0.009192153587841454
rear_gap_on_background,885.0,-0.010377010482830445,0.009379586199698538
rear_gap_on_background,886.0,-0.010580928602986131,0.009566839043797213
rear_gap_on_background,887.0,-0.010783971631021953,0.009753727891650237
rear_gap_on_background,888.0,-0.010985871557557701,0.00994003891521219
rear_gap_on_background,889.0,-0.01118632003360807,0.010125527438481597
rear_gap_on_background,890.0,-0.011384966876481694,0.010309916759887251
rear_gap_on_background,891.0,-0.011581419388005335,0.010492897768895301
rear_gap_on_background,892.0,-0.011775243372195711,0.01067413015849893
rear_gap_on_background,893.0,-0.011965959488026973,0.010853239445059124
rear_gap_on_background,894.0,-0.012153041195219932,0.011029815471975572
rear_gap_on_background,895.0,-0.012335913566478332,0.011203411731873997
rear_gap_on_background,896.0,-0.012513952323325634,0.011373544919001718
rear_gap_on_background,897.0,-0.012686483114775136,0.01153969472116778
rear_gap_on_background,898.0,-0.012852710474556524,0.011701241953886443
rear_gap_on_background,899.0,-0.013004141339915098,0.011850384824437066
rear_gap_on_background,900.0,-0.013139798152510408,0.011986379074091584
rear_gap_on_background,901.0,-0.013259128985056044,0.012108893737724957
rear_gap_on_background,902.0,-0.013360240421502854,0.012216381402050528
rear_gap_on_background,903.0,-0.013441962704898785,0.01230798214507186
rear_gap_on_background,904.0,-0.01351124267692165,0.012390371273200316
rear_gap_on_background,905.0,-0.013566910941589858,0.012462685099168406
rear_gap_on_background,906.0,-0.013650275930981235,0.01256315394178577
rear_gap_on_background,907.0,-0.013718478352675204,0.012652395049221202
rear_gap_on_background,908.0,-0.01377034065197667,0.012729555226679732
rear_gap_on_background,909.0,-0.013804661335514296,0.01279377186461766
rear_gap_on_background,910.0,-0.013820221780602155,0.012844178955672834
rear_gap_on_background,911.0,-0.01381579414007035,0.01287991403113526
rear_gap_on_background,912.0,-0.013790150557861739,0.012900126245057085
rear_gap_on_background,913.0,-0.01374207186228298,0.01290398391917836
rear_gap_on_background,914.0,-0.01367035754130562,0.012890683275808555
rear_gap_on_background,915.0,-0.013573836717580761,0.012859458166515092
rear_gap_on_background,916.0,-0.013451379824454511,0.012809590606817594
rear_gap_on_background,917.0,-0.013301910891578344,0.0127404221467531
rear_gap_on_background,918.0,-0.013124420327064592,0.012651366118233334
rear_gap_on_background,919.0,-0.012917978061487133,0.01254192081666386
rear_gap_on_background,920.0,-0.012681746897893323,0.012411683697882737
rear_gap_on_background,921.0,-0.012414995862210976,0.012260366670289739
rear_gap_on_background,922.0,-0.012117113346748889,0.012087812616574557
rear_gap_on_background,923.0,-0.011787620075429306,0.011894013628149867
rear_gap_on_background,924.0,-0.011426181393636551,0.011679130948128755
rear_gap_on_background,925.0,-0.011032618701253893,0.011443517053183298
rear_gap_on_background,926.0,-0.010606919830431577,0.01118774041493513
rear_gap_on_background,927.0,-0.010149248138140814,0.010912613591073865
rear_gap_on_background,928.0,-0.009659950091414918,0.010619225467411786
rear_gap_on_background,929.0,-0.009139561137067697,0.01030897866032793
rear_gap_on_background,930.0,-0.008588809667604268,0.00998363327210821
rear_gap_on_background,931.0,-0.008008618876585707,0.009645358296516672
rear_gap_on_background,932.0,-0.007400106309993619,0.009296791940145576
rear_gap_on_background,933.0,-0.006764581380484621,0.008941111978928745
rear_gap_on_background,934.0,-0.006103540478562407,0.00858211587291873
rear_gap_on_background,935.0,-0.005418659690979084,0.008224308310740806
rear_gap_on_background,936.0,-0.004711785202506755,0.007872989628758577
rear_gap_on_background,937.0,-0.003984921464716859,0.007534331267009494
rear_gap_on_background,938.0,-0.0032402172619167167,0.0072154132314223565
rear_gap_on_background,939.0,-0.0024799498490681105,0.006924183636809695
rear_gap_on_background,940.0,-0.001706507377801105,0.006669285240113091
rear_gap_on_background,941.0,-0.0009223700464237722,0.006459687937189256
rear_gap_on_background,942.0,-0.0001300904643246363,0.006304085874160561
rear_gap_on_background,943.0,0.0006677279452776001,0.0062100801180378215
rear_gap_on_background,944.0,0.0014684527705647876,0.0061832715039616916
rear_gap_on_background,945.0,0.0022694444695236086,0.006226487553763499
rear_gap_on_background,946.0,0.003068078101611019,0.006339387674799006
rear_gap_on_background,947.0,0.0038617646045931583,0.0065185836084086434
rear_gap_on_background,948.0,0.0046479713035179554,0.006758222736604235
rear_gap_on_background,949.0,0.005424241360919106,0.007050827152931016
rear_gap_on_background,950.0,0.006188211905734674,0.007388146027315253
rear_gap_on_background,951.0,0.0069376308243707455,0.007761850487056328
rear_gap_on_background,952.0,0.007670372215211762,0.008164006329341111
rear_gap_on_background,953.0,0.00838444864740364,0.008587338888150145
rear_gap_on_background,954.0,0.009078021858913666,0.009025342917698574
rear_gap_on_background,955.0,0.009749411605446852,0.009472293489435431
rear_gap_on_background,956.0,0.010397102419114186,0.009923202440829091
rear_gap_on_background,957.0,0.011019748290573827,0.010373750471880874
rear_gap_on_background,958.0,0.011616175324605021,0.010820212796552453
rear_gap_on_background,959.0,0.012185382451667691,0.011259387776202409
