Wavelength_nm,R_TMM_GlassAg,R_TMM_AgMirror,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD
424.9931090636507,0.9608954537882222,0.9691243426873423,0.14491733810441143,0.1449171187543265
425.42018538824055,0.9609881080078958,0.9692136033276977,0.14458664289740325,0.14458640531872244
425.8472561514968,0.9610803446954073,0.9693023839626812,0.1442557164632684,0.14425545977531423
426.2743213476966,0.9611710537693849,0.9693897547508882,0.14395876056437296,0.14395848515352444
426.70138097111754,0.961260755848997,0.9694761551715847,0.1436809458312479,0.14368065160427168
427.12843501603703,0.9613496757110035,0.9695617684385364,0.14340437888080848,0.14340406508238707
427.5554834767335,0.9614372670898961,0.969646129870258,0.14312997649560294,0.14312964247283982
427.9825263474844,0.9615245088779186,0.9697300779787638,0.14285594802783613,0.14285559311765164
428.4095636225677,0.9616104467866408,0.9698127706190509,0.14258081367342035,0.14258043751450172
428.836595296262,0.9616960059149261,0.9698950275437939,0.1423058173712654,0.1423054196456089
429.2636213628445,0.9617808520861385,0.9699765292756343,0.14199610367986268,0.14199568218585862
429.6906418165953,0.9618651352224584,0.9700574198895889,0.14166511792137096,0.14166467090370638
430.11765665179195,0.9619490195358934,0.9701378403293263,0.14134171858374334,0.1413412457690152
430.54466586271343,0.9620323911997912,0.9702176574920368,0.14103758345299458,0.14103708515571567
430.97166944363886,0.9621154442083744,0.9702970993856671,0.14073384451865467,0.14073332027631574
431.3986673888468,0.9621981269009768,0.9703760384328612,0.140656262547456,0.14065572503984086
431.82565969261714,0.9622804932970841,0.9704546012304089,0.14059477220293826,0.14059422259288626
432.2526463492292,0.9623626139730669,0.9705327998779573,0.1404707192159486,0.1404701546556236
432.6796273529615,0.9624444717834174,0.9706106384972092,0.14030355291266527,0.14030297157407462
433.1066026980947,0.9625260925197127,0.9706881542317367,0.14011571403442286,0.14011511527267395
433.5335723789078,0.9626076157515409,0.9707654194402691,0.1398656007029274,0.13986498188800578
433.9605363896817,0.9626888371799418,0.9708423330811868,0.13961565410281418,0.13961501582097177
434.3874947246956,0.9627701554948711,0.9709191463108808,0.13939503964487596,0.13939438585737296
434.8144473782302,0.9628512152511264,0.9709956380376055,0.13917748126667126,0.13917681339553806
435.24139434456566,0.962932315706048,0.9710720155767886,0.13899360431844038,0.13899292474661315
435.66833561798273,0.9630133791097335,0.971148227224506,0.13883561511706602,0.1388349258500687
436.09527119276186,0.9630943156521115,0.9712242181252005,0.13869997909255655,0.138699281888243
436.5222010631836,0.963175544408877,0.9713002878460342,0.13864200522188702,0.1386413031850912
436.94912522352934,0.9632564781845333,0.9713760191227558,0.1385840594090446,0.13858335330075489
437.37604366808046,0.9633379216347233,0.971452001827158,0.13840742496207456,0.13840670980792985
437.80295639111773,0.9634191787340634,0.9715277273687052,0.13821485973683384,0.13821413592277276
438.2298633869225,0.963500716245487,0.9716035459772363,0.13801009748464804,0.1380093662389053
438.6567646497769,0.9635824505105992,0.9716793959622305,0.1377949050725107,0.13779416787285942
439.0836601739622,0.9636641287983204,0.971755092140492,0.1375951375666447,0.13759439770172688
439.51054995376046,0.9637464907516498,0.9718311934113667,0.13745813322987518,0.13745739914041744
439.93743398345333,0.9638285558222188,0.9719069603171746,0.13732115494969038,0.13732042857443644
440.3643122573234,0.9639114629027449,0.9719832602883702,0.1372139659491518,0.13721325189598405
440.7911847696531,0.963994266135577,0.9720593739339735,0.1371119016749786,0.13711120234705687
441.2180515147248,0.96407744151161,0.9721356654755302,0.13702269670746461,0.13702201515792384
441.64491248682066,0.9641609578598689,0.972212111505488,0.1369458082108589,0.13694514738523433
442.07176768022424,0.964244384887986,0.9722883847711485,0.13686018303261016,0.136859544027778
442.4986170892185,0.9643285557696464,0.9723651220256561,0.1367312806616563,0.1367306615373964
442.9254607080855,0.9644124233857392,0.9724415242074822,0.13660240219227848,0.13660180515051876
443.3522985311091,0.964496980693698,0.9725183512867971,0.1364898170131441,0.1364892435862484
443.7791305525731,0.9645814427075673,0.9725950034147776,0.13638069297504438,0.13638014508919027
444.20595676676095,0.9646661544967088,0.9726717458540504,0.13628707554169306,0.1362865545101524
444.63277716795614,0.96475115392105,0.9727486079743737,0.13621008024946407,0.1362095870912558
445.0595917504425,0.9648360000559143,0.9728252530457341,0.13612997558918588,0.13612951227753223
445.4864005085042,0.9649214805715662,0.9729022857092713,0.136030658044016,0.13603022774902646
445.9132034364253,0.9650066531003861,0.9729789837257545,0.13593135627717035,0.13593096105256608
446.34000052849075,0.9650923471804282,0.9730559851650322,0.1358379586434598,0.13583760195339184
446.7667917789844,0.9651779434528434,0.9731328145277447,0.13574607533053942,0.13574575956929474
447.19357718219095,0.9652636792249114,0.9732096555932821,0.13567838144152777,0.13567811074433803
447.62035673239575,0.9653496443970042,0.9732865779587913,0.13563984453967004,0.1356396230323071
448.0471304238833,0.9654354031194703,0.9733632469363093,0.1356078624499408,0.13560769000706335
448.47389825093865,0.9655216829700308,0.9734402244281243,0.13562841572910742,0.13562828127313162
448.9006602078477,0.9656076517933435,0.9735168688711371,0.13564897192777164,0.13564887621279206
