Wavelength_nm,Glass_PVK_Counts,Glass_Ag_Counts,Glass_PVK_CountsPerMs,Glass_Ag_CountsPerMs,Valid_Loose,Valid_Strict,Mask_Reason,Exposure_Source,R_Exp_GlassPVK_by_GlassAg,R_TMM_GlassAg,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD,Residual_Fixed,Residual_BestD
406.6236473114972,16.399999618530273,13.100000381469728,0.8199999809265137,0.6550000190734864,True,False,sample_ref_below_floor,filename_inference,1.1948409492631107,0.954415686294091,0.14331979073359558,0.14331979003920747,1.051521158529515,1.051521159223903
407.05095735786904,4.139999866485596,4.099999904632568,0.2069999933242798,0.20499999523162843,True,False,sample_ref_below_floor,filename_inference,0.9639676992624308,0.954654010266885,0.14322703782430266,0.1432270367405276,0.8207406614381281,0.8207406625219031
407.4782620891088,8.239999771118164,9.75,0.4119999885559082,0.4875,True,False,sample_ref_below_floor,filename_inference,0.8069977295509869,0.9548820487472426,0.14313581878705878,0.14313581729517919,0.6638619107639281,0.6638619122558077
407.9055614994885,15.340000152587892,9.600000381469727,0.7670000076293946,0.48000001907348633,True,False,sample_ref_below_floor,filename_inference,1.526184381466909,0.95510889820974,0.14304651849223718,0.14304651656695616,1.3831378629746718,1.3831378648999528
408.33285558327935,8.460000038146973,12.149999618530272,0.42300000190734866,0.6074999809265136,True,False,sample_ref_below_floor,filename_inference,0.6651906445895587,0.9553269552683467,0.14295874843262396,0.14295874605327527,0.5222318961569348,0.5222318985362834
408.7601443347542,3.559999942779541,2.5,0.17799999713897705,0.125,True,False,sample_ref_below_floor,filename_inference,1.3606914017055556,0.9555417300394453,0.1428727521978757,0.14287274933919103,1.21781864950768,1.2178186523663646
409.18742774818423,11.920000076293944,7.949999809265136,0.5960000038146972,0.3974999904632568,True,False,sample_ref_below_floor,filename_inference,1.4330259242894776,0.9557513214643711,0.1427884052884234,0.14278840192590833,1.2902375190010542,1.2902375223635694
409.61470581784215,14.579999923706056,14.399999618530272,0.7289999961853029,0.7199999809265136,True,False,sample_ref_below_floor,filename_inference,0.9679040899077216,0.9559546363771351,0.14270562187690394,0.1427056179862916,0.8251984680308176,0.82519847192143
410.0419785380003,11.81999969482422,10.350000381469728,0.5909999847412111,0.5175000190734864,True,False,sample_ref_below_floor,filename_inference,1.0919578490248716,0.9561560444798605,0.1426246194963593,0.14262461504901625,0.9493332295285123,0.9493332339758553
410.46924590293,18.100000381469727,17.0,0.9050000190734864,0.85,True,False,sample_ref_below_floor,filename_inference,1.0182298977208235,0.9563485025655248,0.1425449602352938,0.1425449552081421,0.8756849374855297,0.8756849425126814
410.89650790690513,-0.3799999952316284,1.149999976158142,-0.01899999976158142,0.057499998807907106,False,False,sample_nonpositive,filename_inference,-0.3160740842383525,0.9565399839459212,0.14246709579099298,0.14246709015294945,-0.45854118002934546,-0.45854117439130193
