Wavelength_nm,Glass_PVK_Counts,Glass_Ag_Counts,Glass_PVK_CountsPerMs,Glass_Ag_CountsPerMs,Valid_Loose,Valid_Strict,Mask_Reason,Exposure_Source,R_Exp_GlassPVK_by_GlassAg,R_TMM_GlassAg,R_TMM_AgMirror,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD,Residual_Fixed,Residual_BestD,Ag_Mirror_Corrected_Counts,Ag_Mirror_Corrected_CountsPerMs,R_Exp_GlassPVK_by_AgMirror,Residual_Fixed_AgMirror,Residual_BestD_AgMirror
425.8472561514968,16.15999984741211,20.350000381469727,0.8079999923706055,1.0175000190734864,True,False,sample_ref_below_floor,filename_inference,0.7631969499996082,0.9610803446954073,0.9693023839626812,0.1405861901046744,0.14058613806436038,0.6226107598949338,0.6226108119352478,17.051515151515105,0.8525757575757552,0.918623725677616,0.7780375355729415,0.7780375876132556
426.2743213476966,16.299999237060547,16.5,0.8149999618530274,0.825,True,False,sample_ref_below_floor,filename_inference,0.9495204510985247,0.9611710537693849,0.9693897547508882,0.14055304978063737,0.14055299542868732,0.8089674013178874,0.8089674556698374,17.330808080808083,0.8665404040404041,0.9117319970989509,0.7711789473183135,0.7711790016702635
426.70138097111754,-5.480000019073486,-5.550000190734863,-0.2740000009536743,-0.27750000953674314,False,False,sample_ref_nonpositive,filename_inference,,0.961260755848997,0.9694761551715847,0.14052093270783536,0.14052087596984525,,,17.844343434343386,0.8922171717171693,-0.29772624408285303,-0.43824717679068836,-0.4382471200526983
427.12843501603703,7.78000020980835,9.550000190734863,0.3890000104904175,0.47750000953674315,True,False,sample_ref_below_floor,filename_inference,0.7831728302986841,0.9613496757110035,0.9695617684385364,0.14048987164077176,0.14048981243951442,0.6426829586579124,0.6426830178591697,18.420404040404037,0.9210202020202019,0.4095019167510353,0.26901204511026355,0.2690121043115209
427.5554834767335,7.78000020980835,9.0,0.3890000104904175,0.45,True,False,sample_ref_below_floor,filename_inference,0.8311091266307731,0.9614372670898961,0.969646129870258,0.1404595545770413,0.14045949283974124,0.6906495720537318,0.6906496337910318,15.675252525252517,0.7837626262626258,0.4812584091820834,0.3407988546050421,0.34079891634234216
427.9825263474844,-1.4199999570846558,0.25,-0.07099999785423279,0.0125,False,False,sample_nonpositive,filename_inference,-5.461459045369956,0.9615245088779186,0.9697300779787638,0.14043049529926965,0.14043043094003327,-5.601889540669226,-5.60188947630999,16.072727272727207,0.8036363636363604,-0.08567411402855797,-0.2261046093278276,-0.22610454496859123
428.4095636225677,4.980000019073486,6.300000190734863,0.2490000009536743,0.3150000095367432,True,False,sample_ref_below_floor,filename_inference,0.7601301425960977,0.9616104467866408,0.9698127706190509,0.14040195898028865,0.14040189192669927,0.6197281836158091,0.6197282506693984,16.250808080808042,0.8125404040404021,0.29719553588749525,0.1567935769072066,0.15679364396079598
428.836595296262,13.840000152587892,13.850000381469728,0.6920000076293946,0.6925000190734865,True,False,sample_ref_below_floor,filename_inference,0.9610016246940588,0.9616960059149261,0.9698950275437939,0.14037462678890536,0.1403745569516444,0.8206269979051535,0.8206270677424143,18.492929292929375,0.9246464646464687,0.7258637675283092,0.5854891407394038,0.5854892105766647
429.2636213628445,13.800000190734863,12.5,0.6900000095367431,0.625,True,False,sample_ref_below_floor,filename_inference,1.061806075378708,0.9617808520861385,0.9699765292756343,0.14034805156270103,0.14034797885976646,0.9214580238160069,0.9214580965189415,18.57363636363641,0.9286818181818205,0.7206815093687663,0.5803334578060653,0.5803335305089998
429.6906418165953,14.920000076293944,18.649999618530273,0.7460000038146972,0.9324999809265136,True,False,sample_ref_below_floor,filename_inference,0.769492127852092,0.9618651352224584,0.9700574198895889,0.14032239822190334,0.14032232256535015,0.6291697296301886,0.6291698052867418,16.865252525252572,0.8432626262626286,0.8581701790169564,0.717847780795053,0.7178478564516062
430.11765665179195,11.199999809265137,15.0,0.5599999904632569,0.75,True,False,sample_ref_below_floor,filename_inference,0.7182552556883195,0.9619490195358934,0.9701378403293263,0.14029774028433833,0.1402976615821577,0.5779575154039811,0.5779575941061618,18.486565656565745,0.9243282828282873,0.5877534977834191,0.4474557574990808,0.4474558362012614
430.54466586271343,3.319999933242798,3.5999999046325684,0.16599999666213988,0.1799999952316284,True,False,sample_ref_below_floor,filename_inference,0.8872076553253976,0.9620323911997912,0.9702176574920368,0.14027371885843198,0.14027363702406903,0.7469339364669656,0.7469340183013286,17.438181818181874,0.8719090909090937,0.18471665175242358,0.044442932893991594,0.044443014728354546
430.97166944363886,16.020000457763672,20.600000381469727,0.8010000228881836,1.0300000190734864,True,False,sample_ref_below_floor,filename_inference,0.7482082316126634,0.9621154442083744,0.9702970993856671,0.1402508838466682,0.14025079877883806,0.6079573477659952,0.6079574328338253,16.88959595959591,0.8444797979797954,0.9203393623808779,0.7800884785342097,0.7800885636020398
431.3986673888468,5.239999771118164,6.599999904632568,0.2619999885559082,0.32999999523162843,True,False,sample_ref_below_floor,filename_inference,0.7639269753916968,0.9621981269009768,0.9703760384328612,0.14022850017635088,0.14022841178758144,0.6236984752153459,0.6236985636041155,17.76252525252528,0.8881262626262639,0.28626392627162334,0.14603542609527245,0.1460355144840419
