Wavelength,Intensity
488.5630733488598,265.67484848484855
488.98925802015594,271.8357575757576
489.41543627919793,281.03414141414146
489.8416081202878,290.1474747474747
490.26777353772866,299.4319191919192
490.693932525824,306.7756565656566
491.12008507887606,310.42909090909086
491.5462311911877,324.65878787878785
491.97237085706354,334.48939393939395
492.39850407080667,340.22262626262625
492.8246308267206,349.1267676767677
493.2507511191099,360.6409090909091
493.67686494227905,370.05646464646463
494.1029722905323,379.0212121212121
494.5290731581737,389.41040404040393
494.95516753950903,401.10616161616167
495.381255428843,412.02575757575755
495.80733682048094,426.1533333333333
496.23341170872806,433.0102020202021
496.6594800878904,446.5927272727273
497.0855419522738,458.81070707070717
497.51159729618394,471.5242424242425
497.9376461139278,485.5126262626263
498.3636883998112,499.60868686868685
498.78972414814154,512.6444444444444
499.21575335322507,525.6737373737374
499.6417760093691,542.0475757575757
500.0677921108811,559.3112121212121
500.4938016520686,567.6824242424243
500.9198046272395,585.0824242424243
501.3458010307017,599.0833333333333
501.77179085676227,610.498787878788
502.19777409973136,626.4174747474748
502.62375075391645,643.2177777777779
503.04972081362587,664.1019191919191
503.4756842731697,682.37
503.901641126857,695.510404040404
504.32759136899654,717.8238383838384
504.7535349938983,734.9221212121213
505.1794719958719,755.9511111111111
505.60540236922753,766.6356565656566
506.0313261082755,792.2675757575757
506.45724320732575,814.5066666666668
506.88315366068974,831.6184848484847
507.309057462678,859.2737373737374
507.73495460760176,874.5663636363637
508.1608450897722,900.1926262626263
508.5867289035008,918.8219191919192
509.012606043099,949.7366666666668
509.43847650287944,968.0922222222222
509.8643402771536,996.4410101010102
510.2901973602346,1022.069393939394
510.7160477464344,1050.5786868686869
511.1418914300661,1071.3826262626262
511.56772840544227,1099.3715151515153
511.9935586668769,1127.7935353535354
512.4193822086829,1152.3080808080808
