Wavelength_nm,zone_label,R_front,T_front,R_stack,R_total
717.0,Zone 2,0.04193131469631514,0.9580686853036848,0.052549949169694465,0.09027320291469049
718.0,Zone 2,0.04193131469631514,0.9580686853036848,0.0535414008936847,0.09118731404224743
719.0,Zone 2,0.04193131469631514,0.9580686853036848,0.05457114212892241,0.0921368084634321
720.0,Zone 2,0.04193131469631514,0.9580686853036848,0.0555657358463849,0.09305397240831195
721.0,Zone 2,0.04193131469631514,0.9580686853036848,0.05629187191379477,0.09372362673511812
722.0,Zone 2,0.04193131469631514,0.9580686853036848,0.056727439338743246,0.09412533361338374
723.0,Zone 2,0.04193131469631514,0.9580686853036848,0.05729095858381803,0.09464506729858446
724.0,Zone 2,0.04193131469631514,0.9580686853036848,0.0583040937409704,0.09557954357475537
725.0,Zone 2,0.04193131469631514,0.9580686853036848,0.05945434107774078,0.09664058324950558
726.0,Zone 2,0.04193131469631514,0.9580686853036848,0.060132114883517856,0.09726584021659283
727.0,Zone 2,0.04193131469631514,0.9580686853036848,0.060156113164845426,0.09728797966065235
728.0,Zone 2,0.04193131469631514,0.9580686853036848,0.06004314685386827,0.0971837637822458
729.0,Zone 2,0.04193131469631514,0.9580686853036848,0.06018453145919096,0.09731419681410931
730.0,Zone 2,0.04193131469631514,0.9580686853036848,0.060445227892547165,0.097554703910821
731.0,Zone 2,0.04193131469631514,0.9580686853036848,0.06057195961508682,0.09767162294448278
732.0,Zone 2,0.04193131469631514,0.9580686853036848,0.06054539006912486,0.09764711054414066
733.0,Zone 2,0.04193131469631514,0.9580686853036848,0.06048477578279307,0.09759118952051307
734.0,Zone 2,0.04193131469631514,0.9580686853036848,0.060380687473297896,0.09749516125942512
735.0,Zone 2,0.04193131469631514,0.9580686853036848,0.06000691357553712,0.09715033736322855
736.0,Zone 2,0.04193131469631514,0.9580686853036848,0.05924945843222008,0.096451582808082
737.0,Zone 2,0.04193131469631514,0.9580686853036848,0.058347113594160734,0.09561922516771457
738.0,Zone 2,0.04193131469631514,0.9580686853036848,0.057679688620725235,0.09500360728291757
739.0,Zone 2,0.04193131469631514,0.9580686853036848,0.05733338094963111,0.0946841944344616
740.0,Zone 2,0.04193131469631514,0.9580686853036848,0.05699767019798195,0.09437456440752383
741.0,Zone 2,0.04193131469631514,0.9580686853036848,0.05620777958852454,0.09364607335137148
742.0,Zone 2,0.04193131469631514,0.9580686853036848,0.055598097459023395,0.09308381593625961
743.0,Zone 2,0.04193131469631514,0.9580686853036848,0.05517757537343855,0.09269602135946574
744.0,Zone 2,0.04193131469631514,0.9580686853036848,0.05495966932029371,0.09249507943232127
745.0,Zone 2,0.04193131469631514,0.9580686853036848,0.05496352363527092,0.09249863365443058
746.0,Zone 2,0.04193131469631514,0.9580686853036848,0.05521535127097193,0.09273085675348273
747.0,Zone 2,0.04193131469631514,0.9580686853036848,0.05575008862828666,0.09322398162899412
748.0,Zone 2,0.04193131469631514,0.9580686853036848,0.0566134056397544,0.09402016335113744
749.0,Zone 2,0.04193131469631514,0.9580686853036848,0.057864152404291144,0.09517374910181398
750.0,Zone 2,0.04193131469631514,0.9580686853036848,0.059577317428903716,0.09675402821662037
751.0,Zone 2,0.04193131469631514,0.9580686853036848,0.06184755286495963,0.09884851788152381
752.0,Zone 2,0.04193131469631514,0.9580686853036848,0.06479327747144355,0.10156680107343757
753.0,Zone 2,0.04193131469631514,0.9580686853036848,0.06856129188326607,0.10504486618805743
754.0,Zone 2,0.04193131469631514,0.9580686853036848,0.07333171144303467,0.1094497825967659
755.0,Zone 2,0.04193131469631514,0.9580686853036848,0.07932280711793151,0.1149843531981584
756.0,Zone 2,0.04193131469631514,0.9580686853036848,0.08679505990059282,0.12189112699801291
757.0,Zone 2,0.04193131469631514,0.9580686853036848,0.09605334986381815,0.13045480348607055
758.0,Zone 2,0.04193131469631514,0.9580686853036848,0.10744575172694654,0.14100164374160035
759.0,Zone 2,0.04193131469631514,0.9580686853036848,0.12135696364038624,0.15389407845538092
760.0,Zone 2,0.04193131469631514,0.9580686853036848,0.13819409126917861,0.16951838751268364
761.0,Zone 2,0.04193131469631514,0.9580686853036848,0.15836255229437035,0.18826330117297693
762.0,Zone 2,0.04193131469631514,0.9580686853036848,0.18223051524369493,0.21048787235652572
763.0,Zone 2,0.04193131469631514,0.9580686853036848,0.210081777038116,0.23647821936614338
764.0,Zone 2,0.04193131469631514,0.9580686853036848,0.24205940088293224,0.26639485056449386
765.0,Zone 2,0.04193131469631514,0.9580686853036848,0.2781055621845029,0.3002151213427007
766.0,Zone 2,0.04193131469631514,0.9580686853036848,0.3179062711687404,0.33767846090533193
767.0,Zone 2,0.04193131469631514,0.9580686853036848,0.360851981391156,0.3782445171351585
768.0,Zone 2,0.04193131469631514,0.9580686853036848,0.40602547805566225,0.4210753124317199
769.0,Zone 2,0.04193131469631514,0.9580686853036848,0.45222613124170724,0.465051074839107
770.0,Zone 2,0.04193131469631514,0.9580686853036848,0.49803463659053654,0.50882538333272
771.0,Zone 2,0.04193131469631514,0.9580686853036848,0.5419157278678577,0.550919234100302
772.0,Zone 2,0.04193131469631514,0.9580686853036848,0.5823496788910515,0.5898469056390673
773.0,Zone 2,0.04193131469631514,0.9580686853036848,0.6179784250527517,0.6242606915623158
774.0,Zone 2,0.04193131469631514,0.9580686853036848,0.6477501477834953,0.6530982432693787
775.0,Zone 2,0.04193131469631514,0.9580686853036848,0.6710473470298272,0.6757160970239137
776.0,Zone 2,0.04193131469631514,0.9580686853036848,0.6877874746084712,0.691996177443984
777.0,Zone 2,0.04193131469631514,0.9580686853036848,0.6984915041846622,0.7024183828953889
778.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7033403541045118,0.7071427409710475
779.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7063388610957068,0.710065253433529
780.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7094255777916466,0.7130745311884237
781.0,Zone 2,0.04193131469631514,0.9580686853036848,0.712428538930023,0.7160029252117477
782.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7152122377413825,0.7187181804887891
783.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7177547299508998,0.7211987308248452
784.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7200330597208744,0.7234220177386598
785.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7220234740565331,0.7253647035733363
786.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7237016943652832,0.7270029413942622
787.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7250432481480374,0.7283127045703832
788.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7260238632630441,0.7292701783387905
789.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7266199215796354,0.729852210076159
790.0,Zone 2,0.04193131469631514,0.9580686853036848,0.726808970477392,0.7300368165006357
791.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7265702737548986,0.7298037294296198
792.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7258853871978264,0.7291349652191201
793.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7247387926160926,0.7280154503460896
794.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7231185180103048,0.726433631872954
795.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7210167254226141,0.7243820541522409
796.0,Zone 2,0.04193131469631514,0.9580686853036848,0.718430245154078,0.7218578803731127
797.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7153610299920289,0.7188633327432524
798.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7118165006411786,0.715406022888418
799.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7078097576401483,0.7114991482849938
800.0,Zone 2,0.04193131469631514,0.9580686853036848,0.7033596390985942,0.7071615347844443
801.0,Zone 2,0.04193131469631514,0.9580686853036848,0.6984906131523612,0.7024175149217768
802.0,Zone 2,0.04193131469631514,0.9580686853036848,0.6932324997209455,0.6972966375368312
803.0,Zone 2,0.04193131469631514,0.9580686853036848,0.6876200123093112,0.6918332007597001
804.0,Zone 2,0.04193131469631514,0.9580686853036848,0.68169214502857,0.6860656341404358
805.0,Zone 2,0.04193131469631514,0.9580686853036848,0.6754914309737923,0.6800357566787828
806.0,Zone 2,0.04193131469631514,0.9580686853036848,0.6690630964794112,0.6737879358797343
807.0,Zone 2,0.04193131469631514,0.9580686853036848,0.662454146508532,0.667368183247583
808.0,Zone 2,0.04193131469631514,0.9580686853036848,0.655712422252475,0.6608232270168781
809.0,Zone 2,0.04193131469631514,0.9580686853036848,0.64888566953723,0.6541996001619391
810.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6420206512418022,0.6475427761215059
811.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6351623384574053,0.6408963857883734
812.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6283531962165521,0.6343015306602763
813.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6216326141646912,0.6277962402446632
814.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6150364598798564,0.6214150511965701
815.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6085967644555613,0.61518871656117
816.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6023415382816523,0.6091440421654698
817.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5962947064654569,0.6033038390566131
818.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5904761525326717,0.5976869802300765
819.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5849018514008402,0.5923085426575775
820.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5795840757710822,0.5871800188419719
821.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5745316557392105,0.5823095780989472
822.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5697502729124114,0.5777023593569155
823.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5652427901281073,0.5733607964792661
824.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5610095868191504,0.5692849472769334
825.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5570488901472448,0.5654728168302987
826.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5533570974563733,0.5619206710103218
827.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5499290807252176,0.5586233314213694
828.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5467584704383189,0.5555744494883303
829.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5438379152618231,0.5527667564107248
830.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5411593146215469,0.5501922863811733
831.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5387140352930705,0.5478425839133085
832.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5364931181664484,0.5457089013334638
833.0,Zone 3,0.04193131469631514,0.9580686853036848,0.534487404218789,0.5437823183859304
834.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5326876579992045,0.5420538593200468
835.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5310846794099043,0.5405145986632296
836.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5296693956119627,0.5391557478892524
837.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5284329361947638,0.5379687260453337
838.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5273666923263706,0.5369452150623729
839.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5264623630173617,0.5360772027805853
840.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5257119898598209,0.5353570150132271
841.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5251079753765879,0.5347773319886592
842.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5246430824674131,0.5343311867641292
843.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5243104623976257,0.53401199114137
844.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5241036657121035,0.5338135452980348
845.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5240166400693659,0.5337300349677313
846.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5240437258887563,0.5337560266161682
847.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5241796483674939,0.5338864592208216
848.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5244195075278,0.5341166342394686
849.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5247587661209407,0.5344422035936303
850.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5251932366934449,0.5348591569119268
851.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5257190686819505,0.5353638088578345
852.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5263327369765669,0.5359527879174909
853.0,Zone 3,0.04193131469631514,0.9580686853036848,0.527031023920377,0.5366230189324842
854.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5278110036292141,0.5373717078976553
855.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5286700272289078,0.5381963276729176
856.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5296057086448968,0.5390946042544104
857.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5306159103673267,0.5400645030473011
858.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5316987298489666,0.5411042157677396
859.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5328524860444867,0.5422121474990751
860.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5340757067123203,0.5433869044960956
861.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5353671172032346,0.5446272834306946
862.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5367256308018564,0.5459322621413701
863.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5381503354695147,0.5473009869362785
864.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5396404809543701,0.5487327602559017
865.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5411954688163131,0.5502270311418707
866.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5428148422652819,0.5517833855319978
867.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5444982758357402,0.5534015364018261
868.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5462455662502514,0.555081315051977
869.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5480566230054076,0.556822662130882
870.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5499314594667282,0.558625619148041
871.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5518701792714662,0.5604903154744167
872.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5538729536352724,0.562416946586582
873.0,Zone 3,0.04193131469631514,0.9580686853036848,0.555940026038019,0.564405778640062
874.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5580717081065336,0.5664571445809412
875.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5602683706647544,0.5685714356071219
876.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5625304354259628,0.5707490932433998
877.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5648583658579505,0.5729906006155313
878.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5672526582952014,0.5752964739557833
879.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5697138328308322,0.5776672538891833
880.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5722424242644236,0.5801034967652411
881.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5748389742549761,0.5826057671418212
882.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5775040290311191,0.5851746356175189
883.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5802381222628423,0.5878106623539346
884.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5830417623414873,0.5905143848264962
885.0,Zone 3,0.04193131469631514,0.9580686853036848,0.585915421732457,0.5932863075559326
886.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5888595252174856,0.5961268907507223
887.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5918744381839853,0.599036538974443
888.0,Zone 3,0.04193131469631514,0.9580686853036848,0.594960454410473,0.6020155893046042
889.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5981177833001591,0.6050642989342191
890.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6013465364385251,0.608182832093511
891.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6046467222168221,0.6113712547358509
892.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6080182579244908,0.6146295460904825
893.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6114609309489623,0.617957561021797
894.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6149743752197221,0.6213550070555124
895.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6185580559179217,0.624821429347327
896.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6222112534442396,0.6283561948921476
897.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6259330468685632,0.6319584761870115
898.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6297240681811413,0.6356289496195519
899.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6336400350862568,0.6394216542945593
900.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6376818024730849,0.6433375417351878
901.0,Zone 3,0.04193131469631514,0.9580686853036848,0.641845821909468,0.6473733002357752
902.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6461378480039426,0.6515346385441787
903.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6505558044692596,0.6558196810446948
904.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6550363974712067,0.6601671429982473
905.0,Zone 3,0.04193131469631514,0.9580686853036848,0.659576251399673,0.6645738185891166
906.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6638438995868782,0.6687178473521307
907.0,Zone 3,0.04193131469631514,0.9580686853036848,0.668156349402708,0.6729069299855295
908.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6725093053939254,0.6771369410159953
909.0,Zone 3,0.04193131469631514,0.9580686853036848,0.676898087902679,0.6814033756293251
910.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6813176252439678,0.6857013412029137
911.0,Zone 3,0.04193131469631514,0.9580686853036848,0.685762450816654,0.6900255536222997
912.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6902267083003877,0.6943703414687432
913.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6947041438170989,0.698729637537376
914.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6991881062294959,0.7030969782842165
915.0,Zone 3,0.04193131469631514,0.9580686853036848,0.703671553444896,0.7074655091533396
916.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7081470623626617,0.711827993505429
917.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7126068426947643,0.7161768253894111
918.0,Zone 3,0.04193131469631514,0.9580686853036848,0.717042754856434,0.7205040463678694
919.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7214463320836597,0.7248013665680977
920.0,Zone 3,0.04193131469631514,0.9580686853036848,0.725808806886341,0.7290601900837937
921.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7301211412749511,0.7332716441965232
922.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7343740601405441,0.7374266118265714
923.0,Zone 3,0.04193131469631514,0.9580686853036848,0.738558092647491,0.741515771975854
924.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7426636165564019,0.74552964321565
925.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7466809058503409,0.7494586305917482
926.0,Zone 3,0.04193131469631514,0.9580686853036848,0.750600181965759,0.7532930762479677
927.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7544116682334042,0.7570233133854866
928.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7581056470542951,0.7606397230927016
929.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7616725192595487,0.7641327935010682
930.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7651028650326153,0.7674931806488151
931.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7683875057580726,0.7707117704155196
932.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7715175660100372,0.7737797407378102
933.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7744845345405587,0.776688622966073
934.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7772803240766613,0.7794303621474185
935.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7798973289654569,0.7819973752633488
936.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7823284798033173,0.7843826065422985
937.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7845672942829732,0.7865795790613245
938.0,Zone 3,0.04193131469631514,0.9580686853036848,0.786607923537001,0.7885824418941378
939.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7884451933176415,0.7903860121231782
940.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7900746394298792,0.7919858111102018
941.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7914925371453956,0.7933780947271308
942.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7926959248029596,0.7945598777215994
943.0,Zone 3,0.04193131469631514,0.9580686853036848,0.793682619468279,0.7955289501049015
944.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7944512253949436,0.7962838862709649
945.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7950011354827459,0.7968240470253256
946.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7953325256845825,0.797149574467946
947.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7954463425561049,0.7972613799179492
948.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7953442842514502,0.7971611251811425
949.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7950287753682037,0.7968511975645598
950.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7945029361327381,0.7963346791335436
951.0,Zone 3,0.04193131469631514,0.9580686853036848,0.793770545799238,0.7956153101043356
952.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7928359998115999,0.7946974459508316
953.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7917042670700067,0.7935860144785228
954.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7903808433354845,0.7922864689943429
955.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7888717016596966,0.7908047384706876
956.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7871832411359544,0.7891471760035048
957.0,Zone 3,0.04193131469631514,0.9580686853036848,0.78532223465809,0.7873205062652914
958.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7832957763447546,0.7853317726240765
959.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7811112292470482,0.7831882845587369
960.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7787761739088283,0.7808975659510338
961.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7762983584161735,0.7784673048979046
962.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7736856505234314,0.7759053056362665
963.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7709459912606275,0.7732194420099182
964.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7680873513015126,0.7704176137438401
965.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7651176902495903,0.7675077056871723
966.0,Zone 3,0.04193131469631514,0.9580686853036848,0.762044918922212,0.7644975501076797
967.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7588768647722645,0.761394892176189
968.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7556212405311923,0.7582073587223931
969.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7522856161059623,0.7549424302911663
970.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7488773937163941,0.7516074164814778
971.0,Zone 3,0.04193131469631514,0.9580686853036848,0.74540378653829,0.7482094348213221
972.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7418718011197696,0.7447553934320152
973.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7382882208723694,0.7412519748343328
974.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7346595929660692,0.7377056231674385
975.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7309922182099566,0.7341225344013793
976.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7272921434349149,0.7305086490605742
977.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7235651561936101,0.7268696472683495
978.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7198167815874162,0.7232109459173298
979.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7160522810278123,0.7195376977688468
980.0,Zone 3,0.04193131469631514,0.9580686853036848,0.712276652740811,0.7158547922860514
981.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7084946338257797,0.7121668580087557
982.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7047107036783841,0.7084782662771114
983.0,Zone 3,0.04193131469631514,0.9580686853036848,0.7009290886132479,0.7047931361371633
984.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6971537675312326,0.7011153402710815
985.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6933884784640197,0.6974485117836818
986.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6896367258489928,0.6937960516973559
987.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6859017883997865,0.6901611370202659
988.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6821867274489253,0.6865467292640688
989.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6784943956500796,0.6829555832988513
990.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6748274459382901,0.6793902564440476
991.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6711883406764914,0.6758531177237743
992.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6675793609245516,0.6723463572231048
993.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6640026156054967,0.6688719953252914
994.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6604600506667861,0.6654318919244986
995.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6569534581599411,0.6620277555391069
996.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6534844851725076,0.6586611522613673
997.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6500546425734899,0.6553335145058152
998.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6466653135399429,0.6520461495254134
999.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6433177618384274,0.6488002476704078
1000.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6400131398402802,0.6455968903701028
1001.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6367524958991967,0.6424370574783027
1002.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6335367807471038,0.6393216336506442
1003.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6303668557323636,0.6362514164907598
1004.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6272435000001685,0.6332271236544036
1005.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6241674170022874,0.6302493992886373
1006.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6211392406982097,0.6273188201580305
1007.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6181595414501239,0.6244359014611732
1008.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6152288316159564,0.6216011023425357
1009.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6123475708461641,0.618814831106102
1010.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6095161710911325,0.6160774501383052
1011.0,Zone 3,0.04193131469631514,0.9580686853036848,0.606735002731682,0.6133892819062464
1012.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6040044031951035,0.6107506173462072
1013.0,Zone 3,0.04193131469631514,0.9580686853036848,0.6013246768562938,0.6081617158195272
1014.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5986960975853773,0.6056228076224885
1015.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5961189124685791,0.6031340976237053
1016.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5935933452935745,0.6006957686675465
1017.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5911195998094646,0.5983079847540473
1018.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5886978627715165,0.5959708940057226
1019.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5863283067806834,0.5936846314315252
1020.0,Zone 3,0.04193131469631514,0.9580686853036848,0.5840110929276952,0.5914493214979489
