Wavelength_nm,n_v1,k_v1,n_v2,k_v2,eps1_v1,eps2_v1,eps1_v2,eps2_v2,dn_v1_dlambda,dk_v1_dlambda,dn_v2_dlambda,dk_v2_dlambda
859.0,2.509304690926174,0.0,2.509304690926174,0.0,6.296610031904101,0.0,6.296610031904101,0.0,-0.0010022380274918863,0.0,-0.0010022380274921083,0.0
860.0,2.5083042030225022,0.0,2.508304203022502,0.0,6.29158997490035,0.0,6.291589974900348,0.0,-0.0009987459057836379,0.0,-0.0009987459057836379,0.0
861.0,2.5073071991146065,0.0,2.5073071991146065,0.0,6.286589390731933,0.0,6.286589390731933,0.0,-0.0009952699888340355,0.0,-0.0009952699888340355,0.0
862.0,2.506313663044834,0.0,2.5063136630448337,0.0,6.281608177565214,0.0,6.281608177565213,0.0,-0.0009918101827577352,0.0,-0.0009918101827579573,0.0
863.0,2.505323578749091,0.0,2.5053235787490906,0.0,6.276646234236153,0.0,6.276646234236151,0.0,-0.000988366394320206,0.0,-0.000988366394320206,0.0
864.0,2.5043369302561937,0.0,2.5043369302561933,0.0,6.271703460245016,0.0,6.271703460245013,0.0,-0.000984938530933288,0.0,-0.0009849385309335101,0.0
865.0,2.5033537016872245,0.0,2.5033537016872236,0.0,6.266779755751129,0.0,6.2667797557511244,0.0,-0.0009815265006516416,0.0,-0.0009815265006516416,0.0
866.0,2.5023738772548905,0.0,2.50237387725489,0.0,6.261875021567674,0.0,6.261875021567671,0.0,-0.0009781302121651958,0.0,-0.0009781302121649738,0.0
867.0,2.501397441262894,0.0,2.5013974412628937,0.0,6.256989159156554,0.0,6.256989159156552,0.0,-0.0009747495747949309,0.0,-0.0009747495747947088,0.0
868.0,2.5004243781053006,0.0,2.5004243781053006,0.0,6.25212207062328,0.0,6.25212207062328,0.0,-0.0009713844984882147,0.0,-0.0009713844984879927,0.0
869.0,2.4994546722659177,0.0,2.4994546722659177,0.0,6.247273658711926,0.0,6.247273658711926,0.0,-0.0009680348938134742,0.0,-0.0009680348938136962,0.0
870.0,2.4984883083176737,0.0,2.498488308317673,0.0,6.242443826800111,0.0,6.242443826800108,0.0,-0.00096470067195642,0.0,-0.00096470067195642,0.0
871.0,2.497525270922005,0.0,2.497525270922005,0.0,6.237632478894033,0.0,6.237632478894033,0.0,-0.000961381744711387,0.0,-0.000961381744711387,0.0
872.0,2.496565544828251,0.0,2.4965655448282504,0.0,6.232839519623581,0.0,6.232839519623579,0.0,-0.0009580780244806686,0.0,-0.0009580780244806686,0.0
873.0,2.4956091148730435,0.0,2.4956091148730435,0.0,6.228064854237416,0.0,6.228064854237416,0.0,-0.0009547894242674104,0.0,-0.0009547894242674104,0.0
874.0,2.494655965979716,0.0,2.4946559659797156,0.0,6.22330838859819,0.0,6.223308388598188,0.0,-0.0009515158576718363,0.0,-0.0009515158576718363,0.0
875.0,2.4937060831577,0.0,2.4937060831577,0.0,6.218570029177717,0.0,6.218570029177717,0.0,-0.0009482572388852528,0.0,-0.0009482572388852528,0.0
876.0,2.4927594515019456,0.0,2.492759451501945,0.0,6.21384968305228,0.0,6.2138496830522785,0.0,-0.0009450134826856083,0.0,-0.0009450134826858303,0.0
877.0,2.4918160561923286,0.0,2.491816056192328,0.0,6.20914725789789,0.0,6.209147257897888,0.0,-0.0009417845044357165,0.0,-0.0009417845044354944,0.0
878.0,2.490875882493074,0.0,2.490875882493074,0.0,6.204462661985651,0.0,6.204462661985651,0.0,-0.0009385702200721546,0.0,-0.0009385702200721546,0.0
