Wavelength_nm,R_front,T_front,R_stack,R_total,d_PVK_bulk_nm,ensemble_id,d_BEMA_front_nm,Delta_R_stack_vs_pristine,Delta_R_total_vs_pristine
411.0,0.04193131469631514,0.9580686853036848,0.06280285368673542,0.09972998550384266,690.0,nominal,10.0,0.004843404965034617,0.0044683379586130945
412.0,0.04193131469631514,0.9580686853036848,0.0614303781067403,0.09846360789645996,690.0,nominal,10.0,0.00517568752774724,0.004774271377509215
413.0,0.04193131469631514,0.9580686853036848,0.06003776050006854,0.09717879468309587,690.0,nominal,10.0,0.0054934530991321145,0.005066730784212645
414.0,0.04193131469631514,0.9580686853036848,0.05862727974075688,0.09587765445550192,690.0,nominal,10.0,0.0057963625934394705,0.0053454088863915394
415.0,0.04193131469631514,0.9580686853036848,0.05720120378670361,0.09456228481900603,690.0,nominal,10.0,0.006084103699497738,0.005610023537537201
416.0,0.04193131469631514,0.9580686853036848,0.05576178631032467,0.09323476926221233,690.0,nominal,10.0,0.006356391076165896,0.005860317870083065
417.0,0.04193131469631514,0.9580686853036848,0.05431126343223412,0.09189717412816481,690.0,nominal,10.0,0.006612966534180087,0.006096060414587823
418.0,0.04193131469631514,0.9580686853036848,0.05285185054281864,0.09055154567291898,690.0,nominal,10.0,0.006853599199921519,0.006317045201164689
419.0,0.04193131469631514,0.9580686853036848,0.05138573921637027,0.0891999072156939,690.0,nominal,10.0,0.007078085655199386,0.0065230918380294045
420.0,0.04193131469631514,0.9580686853036848,0.049915094236506675,0.08784425639770582,690.0,nominal,10.0,0.007286250047738398,0.006714045562598109
421.0,0.04193131469631514,0.9580686853036848,0.04844205071457184,0.08648656253260432,690.0,nominal,10.0,0.007477944168620805,0.006889777261984711
422.0,0.04193131469631514,0.9580686853036848,0.046968711300512056,0.08512876404782652,690.0,nominal,10.0,0.007653047491843104,0.007050183458747666
423.0,0.04193131469631514,0.9580686853036848,0.04549714349983401,0.0837727660291632,690.0,nominal,10.0,0.007811467171764834,0.007195186258309588
424.0,0.04193131469631514,0.9580686853036848,0.04402937709982989,0.08242043787119441,690.0,nominal,10.0,0.007953137995209573,0.007324733255365798
425.0,0.04193131469631514,0.9580686853036848,0.04256740169396018,0.08107361102306136,690.0,nominal,10.0,0.008078022284681213,0.007438797396307414
426.0,0.04193131469631514,0.9580686853036848,0.04111316430973814,0.07973407683418851,690.0,nominal,10.0,0.00818610974943424,0.007537376794937128
427.0,0.04193131469631514,0.9580686853036848,0.03966856715657975,0.07840358451478996,690.0,nominal,10.0,0.00827741728278042,0.007620494500264086
428.0,0.04193131469631514,0.9580686853036848,0.038235465483229945,0.0770838392012395,690.0,nominal,10.0,0.008351988703267671,0.00768819821444576
429.0,0.04193131469631514,0.9580686853036848,0.03681566554485455,0.07577650012603036,690.0,nominal,10.0,0.008409894437689126,0.007740559959231869
430.0,0.04193131469631514,0.9580686853036848,0.03541092268972743,0.0744831789011015,690.0,nominal,10.0,0.008451231145299248,0.0077776756905599265
431.0,0.04193131469631514,0.9580686853036848,0.03402293957138617,0.07320543791955861,690.0,nominal,10.0,0.008476121283330775,0.0077996648615889785
432.0,0.04193131469631514,0.9580686853036848,0.032653364477918695,0.07194478886773091,690.0,nominal,10.0,0.008484712612604774,0.007806669933231661
433.0,0.04193131469631514,0.9580686853036848,0.03130378978238248,0.07070269135086546,690.0,nominal,10.0,0.008477177643391062,0.007798855832486101
434.0,0.04193131469631514,0.9580686853036848,0.0299757505258489,0.06948055164265315,690.0,nominal,10.0,0.00845371302377294,0.00777640936078082
435.0,0.04193131469631514,0.9580686853036848,0.02867072312729176,0.06827972155288006,690.0,nominal,10.0,0.008414538870917653,0.0077395385528056665
436.0,0.04193131469631514,0.9580686853036848,0.027390124219206963,0.06710149741180364,690.0,nominal,10.0,0.008359898046227079,0.007688471986809109
437.0,0.04193131469631514,0.9580686853036848,0.02613530961431778,0.06594711917581095,690.0,nominal,10.0,0.00829005537701167,0.007623458048856599
438.0,0.04193131469631514,0.9580686853036848,0.024907573407943764,0.0648177696582076,690.0,nominal,10.0,0.008205296828185063,0.0075447641543048005
439.0,0.04193131469631514,0.9580686853036848,0.02370814720894224,0.06371457387826174,690.0,nominal,10.0,0.008105928625182666,0.007452675927605547
440.0,0.04193131469631514,0.9580686853036848,0.022538199500526886,0.06263859852936707,690.0,nominal,10.0,0.007992276331113582,0.0073474963431968965
441.0,0.04193131469631514,0.9580686853036848,0.021398835136311013,0.06159085157091995,690.0,nominal,10.0,0.00786468388310874,0.007229544832012519
442.0,0.04193131469631514,0.9580686853036848,0.020291094967316167,0.060572281939685516,690.0,nominal,10.0,0.007723512590776494,0.00709915635622748
443.0,0.04193131469631514,0.9580686853036848,0.019215955596806913,0.05958377937747732,690.0,nominal,10.0,0.007569140099777813,0.006956680454930704
444.0,0.04193131469631514,0.9580686853036848,0.018174329263786686,0.05862617437564943,690.0,nominal,10.0,0.007401959325100767,0.006802480264838248
445.0,0.04193131469631514,0.9580686853036848,0.016802078956860367,0.05736474250165114,690.0,nominal,10.0,0.007092223732196572,0.006517164132093967
446.0,0.04193131469631514,0.9580686853036848,0.015510370232492694,0.05617748065844726,690.0,nominal,10.0,0.006758935620138169,0.006210313757795086
447.0,0.04193131469631514,0.9580686853036848,0.014300255050471888,0.05506533149910943,690.0,nominal,10.0,0.006403036851318518,0.005882793744686719
448.0,0.04193131469631514,0.9580686853036848,0.013172652777210277,0.05402911697726252,690.0,nominal,10.0,0.006025496240043213,0.00553549204521761
449.0,0.04193131469631514,0.9580686853036848,0.012212325156781141,0.053146697454128464,690.0,nominal,10.0,0.005671820639202026,0.005210235478306437
450.0,0.04193131469631514,0.9580686853036848,0.011404302141633457,0.05240428166426027,690.0,nominal,10.0,0.005347745134704774,0.004912267713418975
451.0,0.04193131469631514,0.9580686853036848,0.010730865181716653,0.051785562702997105,690.0,nominal,10.0,0.005058101889212054,0.0046460046417596546
452.0,0.04193131469631514,0.9580686853036848,0.010171746791433197,0.0512719002762736,690.0,nominal,10.0,0.004806542039617664,0.004414779555247751
453.0,0.04193131469631514,0.9580686853036848,0.009719446671741789,0.050856389493609926,690.0,nominal,10.0,0.004600908744067664,0.004225782730495044
454.0,0.04193131469631514,0.9580686853036848,0.009282527202104943,0.05045502329637402,690.0,nominal,10.0,0.004383268601173068,0.004025776638032046
455.0,0.04193131469631514,0.9580686853036848,0.008839374573005253,0.05004794617637589,690.0,nominal,10.0,0.004155240665936431,0.0038162409021192736
456.0,0.04193131469631514,0.9580686853036848,0.008410442922792838,0.04965394676823831,690.0,nominal,10.0,0.003926852191237806,0.003606389976143154
457.0,0.04193131469631514,0.9580686853036848,0.008025482687035143,0.04930034980946693,690.0,nominal,10.0,0.0037136919250482835,0.0034105456286101093
458.0,0.04193131469631514,0.9580686853036848,0.007669974239171495,0.048973815300172814,690.0,nominal,10.0,0.003504165404423976,0.0032180549340952574
459.0,0.04193131469631514,0.9580686853036848,0.00731205678661919,0.048645077957523236,690.0,nominal,10.0,0.0032677587074276086,0.0030008901867639576
460.0,0.04193131469631514,0.9580686853036848,0.00695678883917278,0.04831878387338962,690.0,nominal,10.0,0.0030066640917781615,0.00276106637391315
461.0,0.04193131469631514,0.9580686853036848,0.0066260251071528255,0.04801500430563575,690.0,nominal,10.0,0.002754980209924533,0.0025298976640495754
462.0,0.04193131469631514,0.9580686853036848,0.006321488558964739,0.04773531972434557,690.0,nominal,10.0,0.0025220298404675465,0.0023159428609012614
463.0,0.04193131469631514,0.9580686853036848,0.006038976164120212,0.047475868384785985,690.0,nominal,10.0,0.002283341578359923,0.00209673024662433
464.0,0.04193131469631514,0.9580686853036848,0.0057790992575849675,0.04723721026246202,690.0,nominal,10.0,0.002023238694178383,0.0018578646350647446
465.0,0.04193131469631514,0.9580686853036848,0.0055355397455755465,0.047013541952552244,690.0,nominal,10.0,0.001744542231986152,0.0016019340644079227
466.0,0.04193131469631514,0.9580686853036848,0.005307928088892371,0.04680452318702869,690.0,nominal,10.0,0.0014541934142413642,0.0013353106705326842
467.0,0.04193131469631514,0.9580686853036848,0.005115205968119239,0.04662754705925895,690.0,nominal,10.0,0.0011661317605248115,0.0010707941651225406
468.0,0.04193131469631514,0.9580686853036848,0.0049662202158430955,0.046490735864186394,690.0,nominal,10.0,0.0008900735506262008,0.0008173044596281182
469.0,0.04193131469631514,0.9580686853036848,0.004839026382193172,0.046373937186722634,690.0,nominal,10.0,0.0006145053598978802,0.0005642661966542908
470.0,0.04193131469631514,0.9580686853036848,0.004715582135158061,0.04626058284538382,690.0,nominal,10.0,0.00032511564481953886,0.0002985362005329534
471.0,0.04193131469631514,0.9580686853036848,0.004611233383181864,0.0461647641148125,690.0,nominal,10.0,2.1798278187679446e-05,2.001626521437594e-05
472.0,0.04193131469631514,0.9580686853036848,0.004548489097678889,0.046107149284329144,690.0,nominal,10.0,-0.00028881476048834426,-0.00026520616344763437
473.0,0.04193131469631514,0.9580686853036848,0.004530289753788794,0.04609043782534619,690.0,nominal,10.0,-0.000591442124253206,-0.000543101910024206
474.0,0.04193131469631514,0.9580686853036848,0.004545471951203201,0.04610437880249293,690.0,nominal,10.0,-0.0008715730178771551,-0.0008003473468053968
475.0,0.04193131469631514,0.9580686853036848,0.0045808161747608106,0.04613683352848287,690.0,nominal,10.0,-0.0011537272836140795,-0.001059459409902562
476.0,0.04193131469631514,0.9580686853036848,0.004635086728519718,0.046186667487021944,690.0,nominal,10.0,-0.0014814187974495534,-0.0013604010440804934
477.0,0.04193131469631514,0.9580686853036848,0.004725577613461306,0.04626976128419879,690.0,nominal,10.0,-0.0018416862072740152,-0.0016912764440189867
478.0,0.04193131469631514,0.9580686853036848,0.004866412890332011,0.046399085375512024,690.0,nominal,10.0,-0.0021780438543730256,-0.0020002157471169513
479.0,0.04193131469631514,0.9580686853036848,0.005043741942903951,0.046561922592939155,690.0,nominal,10.0,-0.002479981334459767,-0.0022775640259919613
480.0,0.04193131469631514,0.9580686853036848,0.005227053828097739,0.04673025625495554,690.0,nominal,10.0,-0.00278853107933135,-0.002561002312153289
481.0,0.04193131469631514,0.9580686853036848,0.00541394776986324,0.046901881952179224,690.0,nominal,10.0,-0.003121605926155728,-0.0028669850891904214
482.0,0.04193131469631514,0.9580686853036848,0.005641692071938594,0.04711102438879004,690.0,nominal,10.0,-0.0034562138011992836,-0.0031744051175773003
483.0,0.04193131469631514,0.9580686853036848,0.005931259109317277,0.04737694572772498,690.0,nominal,10.0,-0.0037794316876772743,-0.0034714002349489903
484.0,0.04193131469631514,0.9580686853036848,0.0062607460454481125,0.04767953501055071,690.0,nominal,10.0,-0.004110864937257693,-0.0037759778603076027
485.0,0.04193131469631514,0.9580686853036848,0.0066095729777461715,0.04799989458382698,690.0,nominal,10.0,-0.004462691326313993,-0.004099323562289259
486.0,0.04193131469631514,0.9580686853036848,0.006979561790698305,0.04833969928606882,690.0,nominal,10.0,-0.004809981295665926,-0.004418537503343291
487.0,0.04193131469631514,0.9580686853036848,0.007376652308785393,0.0487044064392584,690.0,nominal,10.0,-0.005131095853887944,-0.004713739789833887
488.0,0.04193131469631514,0.9580686853036848,0.00781606667649963,0.049108000025145884,690.0,nominal,10.0,-0.005446387017752576,-0.005003636263169325
489.0,0.04193131469631514,0.9580686853036848,0.008313170667981632,0.04956459834900563,690.0,nominal,10.0,-0.005778860330535656,-0.005309377461702597
490.0,0.04193131469631514,0.9580686853036848,0.00884864401103792,0.050056460866834546,690.0,nominal,10.0,-0.006111422655850596,-0.005615252571934015
491.0,0.04193131469631514,0.9580686853036848,0.009390127271588418,0.05055386630318949,690.0,nominal,10.0,-0.006419208296482544,-0.005898394066313234
492.0,0.04193131469631514,0.9580686853036848,0.009943662323083784,0.05106236584722397,690.0,nominal,10.0,-0.006713574071898255,-0.00616923957847082
493.0,0.04193131469631514,0.9580686853036848,0.01053730449750884,0.051607735650291565,690.0,nominal,10.0,-0.007019453684854064,-0.006450722680575997
494.0,0.04193131469631514,0.9580686853036848,0.011175048286625003,0.05219365118422656,690.0,nominal,10.0,-0.007336867263393216,-0.006742869382850979
495.0,0.04193131469631514,0.9580686853036848,0.011842003475997748,0.052806437701072136,690.0,nominal,10.0,-0.007651020635579656,-0.007032074943096121
496.0,0.04193131469631514,0.9580686853036848,0.01252633910161147,0.05343522869721982,690.0,nominal,10.0,-0.007955233769810121,-0.007312191370838432
497.0,0.04193131469631514,0.9580686853036848,0.013219822043902272,0.05407246139463181,690.0,nominal,10.0,-0.008250662165683964,-0.007584274924826412
498.0,0.04193131469631514,0.9580686853036848,0.013936337335390844,0.05473089717538213,690.0,nominal,10.0,-0.008544123776026355,-0.00785460335499149
499.0,0.04193131469631514,0.9580686853036848,0.014722177116270193,0.055453083640225435,690.0,nominal,10.0,-0.008844897557956437,-0.008131743306863122
500.0,0.04193131469631514,0.9580686853036848,0.015582334975445807,0.05624362298525492,690.0,nominal,10.0,-0.009145127624980993,-0.00840847913598277
501.0,0.04193131469631514,0.9580686853036848,0.01643467514145868,0.05702703366635269,690.0,nominal,10.0,-0.009418693331375311,-0.008660727895157504
502.0,0.04193131469631514,0.9580686853036848,0.017227583858112325,0.05775586948409634,690.0,nominal,10.0,-0.009658416460012573,-0.008881839893721814
503.0,0.04193131469631514,0.9580686853036848,0.01802248401631558,0.05848658450391944,690.0,nominal,10.0,-0.009888358341624381,-0.009093988055007038
504.0,0.04193131469631514,0.9580686853036848,0.018883763613822113,0.05927837410417425,690.0,nominal,10.0,-0.010126292672682287,-0.009313574570004368
505.0,0.04193131469631514,0.9580686853036848,0.019808653800484792,0.06012870578153097,690.0,nominal,10.0,-0.010372921843382881,-0.009541249296800239
506.0,0.04193131469631514,0.9580686853036848,0.020775777144682216,0.06101793666221399,690.0,nominal,10.0,-0.0106260806833058,-0.009775008066726196
507.0,0.04193131469631514,0.9580686853036848,0.021755896027473957,0.0619191900650161,690.0,nominal,10.0,-0.010875136895749427,-0.010005044538809169
508.0,0.04193131469631514,0.9580686853036848,0.022720565746175703,0.06280630982960476,690.0,nominal,10.0,-0.011107751341562264,-0.010219975624651184
509.0,0.04193131469631514,0.9580686853036848,0.02366828182548336,0.06367790881694077,690.0,nominal,10.0,-0.011313005656929262,-0.010409743224653073
510.0,0.04193131469631514,0.9580686853036848,0.024613387493963437,0.06454717611034386,690.0,nominal,10.0,-0.01148055420376225,-0.010564826922708576
511.0,0.04193131469631514,0.9580686853036848,0.025580019528212074,0.0654363137689748,690.0,nominal,10.0,-0.011628802597395231,-0.010702185809069287
512.0,0.04193131469631514,0.9580686853036848,0.026586037779580896,0.06636175670052219,690.0,nominal,10.0,-0.011793780846593434,-0.010855010314510138
513.0,0.04193131469631514,0.9580686853036848,0.02761206507524531,0.0673056866011875,690.0,nominal,10.0,-0.011971679611685025,-0.01101978036048111
514.0,0.04193131469631514,0.9580686853036848,0.028624775001990857,0.06823744446190017,690.0,nominal,10.0,-0.01212496285005537,-0.01116189679001621
515.0,0.04193131469631514,0.9580686853036848,0.029620486016294634,0.06915363948413929,690.0,nominal,10.0,-0.012245181227578714,-0.011273566069013863
516.0,0.04193131469631514,0.9580686853036848,0.030611887963093196,0.07006594566131849,690.0,nominal,10.0,-0.012359757145213136,-0.011380053084910802
517.0,0.04193131469631514,0.9580686853036848,0.03160261187102092,0.07097770376806442,690.0,nominal,10.0,-0.012482041563563952,-0.011493659991878485
518.0,0.04193131469631514,0.9580686853036848,0.032598687760484225,0.07189446374847014,690.0,nominal,10.0,-0.012595544805084326,-0.011599201306634693
519.0,0.04193131469631514,0.9580686853036848,0.03361107451878994,0.07282631437190515,690.0,nominal,10.0,-0.012690116158518928,-0.01168733209957773
520.0,0.04193131469631514,0.9580686853036848,0.03464087012831006,0.07377427024512048,690.0,nominal,10.0,-0.012782897763680565,-0.011773846403974303
521.0,0.04193131469631514,0.9580686853036848,0.035667505378947174,0.07471939853128609,690.0,nominal,10.0,-0.012883633057106998,-0.011867703625629333
522.0,0.04193131469631514,0.9580686853036848,0.03664349226023844,0.0756179751057062,690.0,nominal,10.0,-0.012962301695445835,-0.011941187456075822
523.0,0.04193131469631514,0.9580686853036848,0.037546067400704104,0.07644902814513516,690.0,nominal,10.0,-0.012993215382656083,-0.011970589150932243
524.0,0.04193131469631514,0.9580686853036848,0.038423257868464386,0.07725676842362617,690.0,nominal,10.0,-0.013004056990265508,-0.011981465945087227
525.0,0.04193131469631514,0.9580686853036848,0.03932669273053489,0.07808873745343073,690.0,nominal,10.0,-0.01303291208889476,-0.01200897809941974
526.0,0.04193131469631514,0.9580686853036848,0.04028885455633519,0.07897485730565336,690.0,nominal,10.0,-0.013085830797039372,-0.01205874091878227
527.0,0.04193131469631514,0.9580686853036848,0.041328149063621845,0.07993209432476037,690.0,nominal,10.0,-0.013149163446805022,-0.012118193175409075
528.0,0.04193131469631514,0.9580686853036848,0.04234714070424375,0.0808707126359337,690.0,nominal,10.0,-0.013187567486450502,-0.012154646481281894
529.0,0.04193131469631514,0.9580686853036848,0.043211745524151884,0.0816671844578777,690.0,nominal,10.0,-0.013169921246859707,-0.012139255374560953
530.0,0.04193131469631514,0.9580686853036848,0.04398337480381155,0.08237805630135403,690.0,nominal,10.0,-0.013123826744391338,-0.012097529215379377
531.0,0.04193131469631514,0.9580686853036848,0.044829509452230805,0.08315762000160404,690.0,nominal,10.0,-0.013101932560472526,-0.012078194928516972
532.0,0.04193131469631514,0.9580686853036848,0.045776521843120074,0.08403019046131999,690.0,nominal,10.0,-0.013106764654310446,-0.012083613635069157
533.0,0.04193131469631514,0.9580686853036848,0.04674511094264688,0.08492271337216536,690.0,nominal,10.0,-0.013102188530168465,-0.012080375820329087
534.0,0.04193131469631514,0.9580686853036848,0.047689661002658396,0.08579315506241691,690.0,nominal,10.0,-0.013073240631239477,-0.012054627836443982
535.0,0.04193131469631514,0.9580686853036848,0.04859001521895352,0.08662293278381075,690.0,nominal,10.0,-0.013037800984732971,-0.012022841438441012
536.0,0.04193131469631514,0.9580686853036848,0.04942462265262849,0.087392173520753,690.0,nominal,10.0,-0.013006906191703485,-0.011995177648084582
537.0,0.04193131469631514,0.9580686853036848,0.050189560830712694,0.08809724890514178,690.0,nominal,10.0,-0.012962238325508933,-0.011954730459014379
538.0,0.04193131469631514,0.9580686853036848,0.05091377164778659,0.08876482595567302,690.0,nominal,10.0,-0.012891562040817366,-0.01189023610971758
539.0,0.04193131469631514,0.9580686853036848,0.051668237055423734,0.0894603348821788,690.0,nominal,10.0,-0.012814531090270247,-0.01181989975587501
540.0,0.04193131469631514,0.9580686853036848,0.05248430353164658,0.09021268081256553,690.0,nominal,10.0,-0.012747007755999441,-0.011758390695319573
541.0,0.04193131469631514,0.9580686853036848,0.053278813111374404,0.09094520264098296,690.0,nominal,10.0,-0.012683740608495975,-0.011700780755095758
542.0,0.04193131469631514,0.9580686853036848,0.05397573063280841,0.09158778683172657,690.0,nominal,10.0,-0.012622797594733483,-0.011645213144677896
543.0,0.04193131469631514,0.9580686853036848,0.05462323896635999,0.0921848476249924,690.0,nominal,10.0,-0.012557247307882456,-0.011585338219631425
544.0,0.04193131469631514,0.9580686853036848,0.05529790476844799,0.09280698461128435,690.0,nominal,10.0,-0.012466426065475496,-0.011502154897932992
545.0,0.04193131469631514,0.9580686853036848,0.05599758966417956,0.0934522299989746,690.0,nominal,10.0,-0.012350937022959738,-0.011396213946344352
546.0,0.04193131469631514,0.9580686853036848,0.05668024242034168,0.09408180502250457,690.0,nominal,10.0,-0.012236208297679484,-0.011290947315225855
547.0,0.04193131469631514,0.9580686853036848,0.05733450915203203,0.09468523500371318,690.0,nominal,10.0,-0.012132232759074865,-0.01119557095199597
548.0,0.04193131469631514,0.9580686853036848,0.057976800216225095,0.09527765211521426,690.0,nominal,10.0,-0.01202740417267912,-0.011099386109850798
549.0,0.04193131469631514,0.9580686853036848,0.058613640189623,0.0958650729961846,690.0,nominal,10.0,-0.011915838611077416,-0.01099696608765098
550.0,0.04193131469631514,0.9580686853036848,0.059237230874609186,0.09644030321586022,690.0,nominal,10.0,-0.01180412512034789,-0.010894387309072703
551.0,0.04193131469631514,0.9580686853036848,0.059842039124390914,0.09699823641757492,690.0,nominal,10.0,-0.01169839293467359,-0.010797304977699276
552.0,0.04193131469631514,0.9580686853036848,0.060428093053313196,0.09753889589772952,690.0,nominal,10.0,-0.011600430774998054,-0.010707372094033066
553.0,0.04193131469631514,0.9580686853036848,0.0609965519222225,0.09806334864528371,690.0,nominal,10.0,-0.011508628770577192,-0.010623104281573079
554.0,0.04193131469631514,0.9580686853036848,0.06155328078756799,0.09857700374046649,690.0,nominal,10.0,-0.011413098361272293,-0.010535375330831362
555.0,0.04193131469631514,0.9580686853036848,0.06210775166150473,0.09908859944209622,690.0,nominal,10.0,-0.011305657274878658,-0.010436636491276158
556.0,0.04193131469631514,0.9580686853036848,0.06266732794350288,0.09960492995155286,690.0,nominal,10.0,-0.01119103977917879,-0.010331265577091617
557.0,0.04193131469631514,0.9580686853036848,0.06322218282073207,0.100116927928805,690.0,nominal,10.0,-0.011074355202481345,-0.010223972448672139
558.0,0.04193131469631514,0.9580686853036848,0.06373088833023456,0.10058636209821709,690.0,nominal,10.0,-0.01095427667412631,-0.010113496185037624
559.0,0.04193131469631514,0.9580686853036848,0.06416525733488897,0.10098721432855276,690.0,nominal,10.0,-0.010831321187566273,-0.010000291599706182
560.0,0.04193131469631514,0.9580686853036848,0.0645518151614568,0.10134395689906475,690.0,nominal,10.0,-0.010706156639399653,-0.009884999602898084
561.0,0.04193131469631514,0.9580686853036848,0.06493010031769157,0.10169307609815864,690.0,nominal,10.0,-0.010575521199078619,-0.009764640862844329
562.0,0.04193131469631514,0.9580686853036848,0.06533974597508711,0.10207115041463834,690.0,nominal,10.0,-0.010438613689418272,-0.009638507354793435
563.0,0.04193131469631514,0.9580686853036848,0.06580957996581781,0.10250479039225395,690.0,nominal,10.0,-0.010295287346344426,-0.0095064851559329
564.0,0.04193131469631514,0.9580686853036848,0.06630184826719142,0.10295915481702672,690.0,nominal,10.0,-0.010150907812493795,-0.009373498851516768
565.0,0.04193131469631514,0.9580686853036848,0.06675330241888358,0.10337586425221382,690.0,nominal,10.0,-0.0100262888171931,-0.009258726872677883
566.0,0.04193131469631514,0.9580686853036848,0.06717459550858065,0.10376474814556952,690.0,nominal,10.0,-0.009929471754015054,-0.009169609233010745
567.0,0.04193131469631514,0.9580686853036848,0.0676236660319563,0.1041792877840145,690.0,nominal,10.0,-0.00983375356737752,-0.009081522453760565
568.0,0.04193131469631514,0.9580686853036848,0.06805787848299284,0.1045801267364852,690.0,nominal,10.0,-0.009708337520168156,-0.008965980261802578
569.0,0.04193131469631514,0.9580686853036848,0.06835813459965616,0.10485731377758604,690.0,nominal,10.0,-0.009547404679188284,-0.008817516314803348
570.0,0.04193131469631514,0.9580686853036848,0.06855266991549432,0.10503690642388588,690.0,nominal,10.0,-0.009373454782628798,-0.008656943008062495
571.0,0.04193131469631514,0.9580686853036848,0.06880790030316561,0.1052725364816138,690.0,nominal,10.0,-0.009225460971095348,-0.008520391807779817
572.0,0.04193131469631514,0.9580686853036848,0.06917886563770484,0.10561502267937886,690.0,nominal,10.0,-0.009117888394796242,-0.008421265304897077
573.0,0.04193131469631514,0.9580686853036848,0.06958229836458503,0.10598749586633918,690.0,nominal,10.0,-0.009024020213269368,-0.008334818771506908
574.0,0.04193131469631514,0.9580686853036848,0.06995063662611066,0.10632757878456625,690.0,nominal,10.0,-0.00891658718839676,-0.008235808818104595
575.0,0.04193131469631514,0.9580686853036848,0.07025031563550169,0.10660427709660679,690.0,nominal,10.0,-0.008784822030973097,-0.008114263468603292
576.0,0.04193131469631514,0.9580686853036848,0.0704854163536031,0.10682135414528299,690.0,nominal,10.0,-0.008629761508958389,-0.007971144601129423
577.0,0.04193131469631514,0.9580686853036848,0.07073766975365287,0.10705427366327847,690.0,nominal,10.0,-0.008479853211200816,-0.007832794013128752
578.0,0.04193131469631514,0.9580686853036848,0.07105222988583063,0.10734473135746725,690.0,nominal,10.0,-0.008364782064838483,-0.007726670489080711
579.0,0.04193131469631514,0.9580686853036848,0.0713452200680038,0.10761527876166954,690.0,nominal,10.0,-0.008262633200666836,-0.007632469430702657
580.0,0.04193131469631514,0.9580686853036848,0.07154844777000118,0.1078029433253811,690.0,nominal,10.0,-0.008129158293102262,-0.0075092604335240815
581.0,0.04193131469631514,0.9580686853036848,0.07172854453785685,0.1079692509985673,690.0,nominal,10.0,-0.007972432342939262,-0.007364548815503788
582.0,0.04193131469631514,0.9580686853036848,0.07196192323830713,0.10818476482515756,690.0,nominal,10.0,-0.007838240545907649,-0.007240690185196283
583.0,0.04193131469631514,0.9580686853036848,0.07223187236111034,0.10843405492708728,690.0,nominal,10.0,-0.007735237825818378,-0.007145671223012948
584.0,0.04193131469631514,0.9580686853036848,0.07250041202944921,0.10868204905567606,690.0,nominal,10.0,-0.007630149611417003,-0.007048720735980091
585.0,0.04193131469631514,0.9580686853036848,0.07273577131420537,0.10889940598518429,690.0,nominal,10.0,-0.00750489215774372,-0.006933108835394788
586.0,0.04193131469631514,0.9580686853036848,0.07289902128349537,0.1090501716836834,690.0,nominal,10.0,-0.0073764178385115065,-0.006814479487883329
587.0,0.04193131469631514,0.9580686853036848,0.07299068672860824,0.10913482807348526,690.0,nominal,10.0,-0.0072583565638817266,-0.006705430572287591
588.0,0.04193131469631514,0.9580686853036848,0.07305394254875253,0.10919324751664714,690.0,nominal,10.0,-0.0071330180919256525,-0.006589640435491387
589.0,0.04193131469631514,0.9580686853036848,0.07313004722182692,0.10926353383454258,690.0,nominal,10.0,-0.006985518676418334,-0.006453378474259586
590.0,0.04193131469631514,0.9580686853036848,0.07324685160736048,0.10937140916537617,690.0,nominal,10.0,-0.006839406469669976,-0.006318419998348104
591.0,0.04193131469631514,0.9580686853036848,0.07340440895744339,0.10951692379931534,690.0,nominal,10.0,-0.00672012267348969,-0.006208273691395816
592.0,0.04193131469631514,0.9580686853036848,0.07357252887021333,0.10967219578546218,690.0,nominal,10.0,-0.006619406726189131,-0.006115289521438236
593.0,0.04193131469631514,0.9580686853036848,0.07371952129174039,0.1098079566681008,690.0,nominal,10.0,-0.006518488038390183,-0.0060221054507001714
594.0,0.04193131469631514,0.9580686853036848,0.07381097523559889,0.10989242355784834,690.0,nominal,10.0,-0.006405557600318662,-0.005917792077355752
595.0,0.04193131469631514,0.9580686853036848,0.07382519351531287,0.1099055556235892,690.0,nominal,10.0,-0.006274838752581682,-0.005797002161719286
596.0,0.04193131469631514,0.9580686853036848,0.07377983614113862,0.1098636634079813,690.0,nominal,10.0,-0.0061352587533928665,-0.0056679964339295535
597.0,0.04193131469631514,0.9580686853036848,0.07371333743932489,0.10980224528362613,690.0,nominal,10.0,-0.006004724430396194,-0.005547342124879548
598.0,0.04193131469631514,0.9580686853036848,0.07370118887224152,0.10979102491818635,690.0,nominal,10.0,-0.005888915221519422,-0.005440322083065066
599.0,0.04193131469631514,0.9580686853036848,0.0737835487116606,0.10986709234396291,690.0,nominal,10.0,-0.005774121360338391,-0.005334283942067933
600.0,0.04193131469631514,0.9580686853036848,0.07382037871382445,0.1099011086499781,690.0,nominal,10.0,-0.005644867321257116,-0.005214863489766908
601.0,0.04193131469631514,0.9580686853036848,0.07366578993389698,0.10975833067306767,690.0,nominal,10.0,-0.005508697085279943,-0.005088970825985514
602.0,0.04193131469631514,0.9580686853036848,0.07344649638630503,0.10955579465001497,690.0,nominal,10.0,-0.005385906523467751,-0.004975418594284645
603.0,0.04193131469631514,0.9580686853036848,0.07335793965245836,0.10947400612206566,690.0,nominal,10.0,-0.005272225521986668,-0.004870342233777011
