Wavelength_nm,Absolute_Reflectance,window_label,with_ag
673.0753798405889,0.0133808427879161,masked,False
673.4946607032708,0.0132936427196956,masked,False
673.9139293972272,0.0132567150379101,masked,False
674.3331859173176,0.0131964190282002,masked,False
674.7524302584033,0.0131896374008397,masked,False
675.1716624153454,0.0131528640927059,masked,False
675.5908823830065,0.0130891916616538,masked,False
676.0100901562488,0.013083090629563,masked,False
676.429285729936,0.013070672871073,masked,False
676.8484690989317,0.0129928552467199,masked,False
677.2676402581008,0.0129605776965052,masked,False
677.6867992023082,0.0129459233533672,masked,False
678.10594592642,0.0128674627896244,masked,False
678.525080425302,0.0128403437953124,masked,False
678.9442026938218,0.0128641451800717,masked,False
679.3633127268467,0.0128202396475844,masked,False
679.782410519245,0.0128188367548831,masked,False
680.2014960658859,0.0127796969601995,masked,False
680.6205693616387,0.0127463089331695,masked,False
681.0396304013731,0.012741553571685,masked,False
681.4586791799608,0.012698812382645,masked,False
681.8777156922723,0.0126357782047568,masked,False
682.2967399331798,0.0126267300885336,masked,False
682.715751897556,0.0125487880637145,masked,False
683.1347515802743,0.0125718072751877,masked,False
683.5537389762083,0.0125357962764862,masked,False
683.9727140802328,0.0125351843801578,masked,False
684.3916768872222,0.012495464419426,masked,False
684.8106273920531,0.0124561104537124,masked,False
685.2295655896011,0.0124509177783618,masked,False
685.6484914747439,0.0125197622978303,masked,False
686.0674050423584,0.012488585124955,masked,False
686.4863062873234,0.0124854421412897,masked,False
686.9051952045174,0.0124646751522445,masked,False
687.3240717888198,0.0124895179848112,masked,False
687.7429360351108,0.012401020442302,masked,False
688.1617879382716,0.0124714141254028,masked,False
688.580627493183,0.0124249806208346,masked,False
688.9994546947271,0.0125149742037982,masked,False
689.4182695377862,0.0124769322125809,masked,False
689.837072017244,0.0124773486469847,masked,False
690.2558621279844,0.0124480793345012,masked,False
690.6746398648913,0.0124901099971368,masked,False
691.0934052228507,0.012468863948169,masked,False
691.5121581967475,0.0125273502484341,masked,False
691.930898781469,0.0125246160542341,masked,False
692.3496269719008,0.0124738018952503,masked,False
692.7683427629319,0.0125207743158584,masked,False
693.18704614945,0.0125184523514687,masked,False
693.605737126344,0.0124611240172684,masked,False
694.0244156885033,0.0124871659685041,masked,False
694.4430818308181,0.012537118796184,masked,False
694.8617355481792,0.0125119347252752,masked,False
695.2803768354786,0.012538001142165,masked,False
695.6990056876073,0.0125340369608525,masked,False
696.117622099459,0.0125219707228047,masked,False
696.536226065926,0.0125770715482148,masked,False
696.9548175819032,0.0125664231145956,masked,False
697.3733966422844,0.0125566696548155,masked,False
697.7919632419652,0.0125451729722019,masked,False
698.2105173758412,0.0126226961755397,masked,False
698.6290590388095,0.0125844143766092,masked,False
699.0475882257662,0.0126283167320267,masked,False
699.4661049316104,0.0126556708357999,masked,False
699.8846091512388,0.0126354347485104,masked,False
700.3031008795518,0.0126868899257124,masked,False
700.7215801114488,0.0126480030083685,masked,False
701.1400468418293,0.012688655395557,masked,False
701.5585010655947,0.0126808735573395,masked,False
701.976942777647,0.0127295141570764,masked,False
702.3953719728876,0.01274605203852,masked,False
702.8137886462204,0.0127202841988763,masked,False
703.2321927925473,0.012753159245798,masked,False
703.650584406774,0.0127612497729534,masked,False
704.0689634838044,0.0127452486395967,masked,False
704.4873300185437,0.012783721806421,masked,False
704.905684005898,0.0128659583681744,masked,False
